SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10
Lactococcus_lactis	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae	0.00163790692728766	0	0	0.00692215718311564	0	0	0.0146954354154294	0	0	0
Streptococcus_mutans	0	0	0	0	0	0	0	0.0276102919219595	0.00897619096143317	0
Bifidobacterium_longum	0	0	0	0	0	0	0	0	0.0226269348418847	0
Staphylococcus_epidermidis	0	0	0	0	0	0.0108550518479221	0	0	0	0
Cutibacterium_acnes	0	0	0	0	0	0	0	0	0.00967415141087147	0
Helicobacter_pylori	0	0	0	0	0	0	0	0	0.0104726091477334	0
Clostridioides_difficile	0	0	0	0	0	0	0	0	0	0
Bacteroides_fragilis	0	0	0	0	0	0.0141495508941085	0	0	0	0
Lactobacillus_fermentum	0	0	0.00154045466540967	0	0	0	0	0	0	0
Finegoldia_magna	0	0	0	0	0	0	0	0.0156231677652348	0	0
Bifidobacterium_adolescentis	0	0	0	0	0	0	0	0	0	0
Rothia_mucilaginosa	0.00170987345623371	0	0	0.00229662706128139	0	0	0	0	0	0
Lactobacillus_acidophilus	0	0	0	0	0	0	0	0	0	0
Methanosphaera_stadtmanae	0	0	0	0	0	0	0	0	0	0
Parabacteroides_distasonis	0	0.0100509285115287	0	0	0	0	0	0	0	0
Clostridium_perfringens	0	0	0	0	0	0	0	0	0	0
Streptococcus_sanguinis	0	0	0	0	0	0	0	0	0	0
Leuconostoc_mesenteroides	0	0	0	0	0	0	0	0	0	0
Methanobrevibacter_smithii	0	0	0	0	0	0	0.00346424435557509	0	0	0
Lactobacillus_reuteri	0	0	0	0	0.00633044277553035	0	0	0	0	0
Streptococcus_gordonii	0	0	0	0	0	0	0	0	0	0
Campylobacter_hominis	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum	0.00139362122509762	0	0	0	0	0	0	0	0	0
Akkermansia_muciniphila	0	0.00747724857399538	0	0	0	0	0	0	0	0
Eubacterium_rectale	0	0	0	0	0	0	0	0.0186940552233423	0	0
Bifidobacterium_animalis	0	0	0	0	0	0	0	0	0	0
Desulfovibrio_desulfuricans	0	0	0	0	0	0	0	0.0155953788622149	0	0
Aggregatibacter_aphrophilus	0	0	0	0	0	0	0	0	0	0
Atopobium_parvulum	0	0	0	0	0	0	0	0.00259338642051303	0	0
Eggerthella_lenta	0	0.0105454493180368	0	0	0	0	0	0	0	0
Veillonella_parvula	0	0	0	0	0	0	0	0	0	0
Gardnerella_vaginalis	0	0	0	0	0	0	0	0	0	0
Lactobacillus_casei	0	0.0167498681997002	0	0	0	0	0	0	0	0
Lactobacillus_rhamnosus	0	0	0	0	0	0	0	0.0196589346048192	0	0
Haemophilus_influenzae	0	0	0	0	0	0.00501749767114794	0	0	0	0
Mycoplasma_hominis	0	0	0	0	0	0	0	0	0	0
Lactobacillus_crispatus	0	0	0	0	0	0	0	0	0	0
Prevotella_melaninogenica	0	0	0	0	0	0	0	0	0	0
Clostridium_saccharolyticum	0	0	0	0	0	0	0	0	0	0
Eubacterium_eligens	0	0	0	0	0	0	0	0.0451304185601732	0	0
Peptostreptococcus_stomatis	0	0	0	0	0	0	0.00581846727618153	0	0	0
Streptococcus_infantis	0	0	0	0	0	0	0	0	0	0
Eubacterium_ventriosum	0	0	0	0	0	0	0	0	0	0
Blautia_obeum	0	0.00521576670278196	0.0642979665224671	0	0	0	0	0	0	0
Ruminococcus_torques	0	0	0	0	0	0	0	0	0	0
Dorea_longicatena	0	0.0172535653546093	0	0	0	0	0	0	0	0.020678231921546
Absiella_dolichum	0	0	0	0	0	0	0	0	0	0
Anaerostipes_caccae	0	0.0468950817901844	0	0	0	0	0	0	0	0
Clostridium_leptum	0	0	0	0	0	0	0	0	0	0
Coprococcus_eutactus	0	0	0	0	0	0	0	0	0	0
Intestinibacter_bartlettii	0	0	0	0	0	0	0	0	0	0
Alistipes_putredinis	0	0	0	0	0	0	0	0.0202622383641503	0	0
Erysipelatoclostridium_ramosum	0	0	0	0	0	0	0	0.022867162484455	0	0
Clostridium_scindens	0	0	0	0	0	0	0	0	0	0
Bacteroides_stercoris	0	0	0	0	0	0	0	0	0	0
Anaerotruncus_colihominis	0	0	0.0182947934975152	0	0	0	0	0	0.0179032269986667	0
Clostridium_spiroforme	0.0101383031808207	0	0	0	0	0	0	0	0	0
Anaerofustis_stercorihominis	0	0	0	0	0	0	0	0	0	0
Bacteroides_coprocola	0	0	0	0	0	0	0	0	0	0
Ruminococcus_lactaris	0	0	0	0	0	0	0	0	0	0
Bacteroides_pectinophilus	0	0	0	0	0	0.0096560444617058	0	0	0	0
Coprococcus_comes	0	0	0	0	0	0	0	0.0192705930204319	0.0091699265432507	0
Mitsuokella_multacida	0	0	0	0.0246888052860213	0	0	0	0	0	0
Butyrivibrio_crossotus	0	0	0	0	0	0	0	0	0	0.00983890286454804
Tyzzerella_nexilis	0.00413144033322531	0	0	0	0	0	0	0	0	0
Clostridium_hiranonis	0	0	0	0	0	0.029684376261129	0	0	0	0
Collinsella_intestinalis	0	0	0	0	0	0	0	0	0	0
Collinsella_stercoris	0	0.0128173061275026	0	0	0	0	0	0	0	0
Clostridium_hylemonae	0	0	0	0	0	0	0	0	0	0.0481554953139526
Roseburia_intestinalis	0	0.0323165698038151	0	0	0	0	0	0	0	0
Anaerococcus_lactolyticus	0	0	0	0	0	0	0	0	0	0
Holdemanella_biformis	0	0	0	0	0	0	0	0	0	0
Blautia_hansenii	0	0	0	0.0289430568976871	0	0	0	0	0	0.0787226029255748
Bacteroides_coprophilus	0	0	0	0	0	0	0	0	0	0
Prevotella_copri	0	0	0	0	0	0	0	0	0	0
Blautia_hydrogenotrophica	0	0	0	0	0	0	0	0	0	0
Holdemania_filiformis	0	0	0	0	0	0	0	0	0	0
Clostridium_asparagiforme	0	0	0	0	0	0	0	0	0	0
Fusobacterium_nucleatum	0	0	0.00779040666044576	0	0.0236000115370422	0	0	0	0	0
Clostridium_methylpentosum	0	0	0	0	0	0	0	0	0	0
Atopobium_vaginae	0	0	0	0	0	0	0	0	0	0
Dialister_invisus	0	0	0	0	0	0	0	0.00496415179273741	0	0
Abiotrophia_defectiva	0	0	0	0	0	0	0	0	0	0
Hungatella_hathewayi	0	0	0	0	0	0	0	0	0	0
Mobiluncus_mulieris	0	0	0	0	0	0	0	0	0	0
Granulicatella_adiacens	0	0	0	0	0.0289143933422319	0	0	0	0	0
Lactobacillus_iners	0	0	0	0	0	0	0	0.00987645192968326	0	0
Faecalibacterium_prausnitzii	0	0	0	0	0	0	0	0	0	0
Prevotella_sp_oral_taxon_299_str_F0039	0	0	0	0	0	0	0	0	0	0
Bacteroidetes_oral	0	0	0.00383652723211514	0	0	0.00362314867431098	0.00612921143232612	0	0	0
Streptococcus_parasanguinis	0	0	0.0322454240385878	0	0	0	0	0	0	0
Rothia_dentocariosa	0	0	0	0	0	0	0	0	0	0
Erysipelotrichaceae_bacterium_3_1_53	0	0	0.095532535617177	0	0	0	0	0	0	0
Megasphaera_micronuciformis	0	0	0	0	0	0	0	0	0	0
Bifidobacterium_bifidum	0	0	0	0	0	0	0	0	0.00486938310730511	0
Collinsella_aerofaciens	0	0	0	0.00460071138024728	0	0	0	0	0	0
Dorea_formicigenerans	0	0	0.0388631183555445	0	0	0	0	0	0	0.0134710811160103
Pseudoflavonifractor_capillosus	0	0	0	0	0	0	0	0	0	0
Gemella_haemolysans	0	0	0	0	0	0	0	0	0	0.0162230739189633
Anaerobutyricum_hallii	0	0	0	0	0	0	0	0	0	0
Roseburia_inulinivorans	0	0	0	0	0	0	0	0	0	0
Enterococcus_faecium	0	0	0	0	0	0.00303815431662746	0	0	0	0
Porphyromonas_uenonis	0	0	0	0	0	0	0	0	0	0
Prevotella_buccalis	0	0	0	0	0	0	0	0	0	0
Pyramidobacter_piscolens	0	0	0	0	0	0	0	0	0	0
Turicibacter_sanguinis	0	0	0	0	0	0	0	0	0	0
Veillonella_atypica	0	0	0	0	0	0	0	0	0	0
Peptoniphilus_harei	0	0	0	0	0	0	0.00361593461638557	0	0	0
Lautropia_mirabilis	0	0	0	0	0	0	0	0	0	0
