SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10
Lactococcus_lactis	0	0	0	0.00857200071721186	0	0	0	0	0	0
Streptococcus_agalactiae	0	0	0.0241620031860678	0.00115561012408565	0	0	0	0	0	0
Streptococcus_mutans	0	0	0	0	0	0	0.00523933502853241	0	0	0
Bifidobacterium_longum	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis	0	0	0	0	0	0.0142738695286971	0.0366822905744018	0	0	0
Cutibacterium_acnes	0	0	0	0.00126778284208197	0	0	0.00717152507838171	0	0.00822101759338987	0
Helicobacter_pylori	0	0	0	0	0	0	0	0	0	0
Clostridioides_difficile	0.0064313480944127	0	0	0	0	0.00490381646429497	0	0	0	0
Bacteroides_fragilis	0	0	0.00391171645129032	0	0	0	0	0	0	0
Lactobacillus_fermentum	0	0	0	0	0	0	0	0	0	0
Finegoldia_magna	0	0	0	0.00178940855418691	0	0	0	0	0	0
Bifidobacterium_adolescentis	0	0	0	0.0220764900151455	0	0	0	0	0	0
Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0
Lactobacillus_acidophilus	0	0	0	0.00353655923615561	0	0	0	0	0	0
Methanosphaera_stadtmanae	0	0	0	0	0	0	0	0	0	0
Parabacteroides_distasonis	0	0	0	0	0	0	0	0	0.00600174005895108	0
Clostridium_perfringens	0	0	0.00336986441921475	0.0905836289396858	0	0	0	0	0	0
Streptococcus_sanguinis	0	0	0	0	0	0.0145886500851042	0	0	0	0
Leuconostoc_mesenteroides	0	0	0	0	0	0	0	0	0	0
Methanobrevibacter_smithii	0	0	0	0	0	0	0	0	0	0
Lactobacillus_reuteri	0	0	0	0	0	0	0	0	0	0
Streptococcus_gordonii	0	0.00127961177717507	0	0	0	0	0	0	0	0
Campylobacter_hominis	0	0	0	0	0.00316026671051778	0	0	0	0	0
Clostridium_botulinum	0	0	0.034022213941542	0	0.0113936726034777	0	0	0	0.00677429487786911	0
Akkermansia_muciniphila	0	0	0	0	0	0	0	0	0	0
Eubacterium_rectale	0	0	0	0	0	0.00617813991884397	0	0	0.0113219005741509	0
Bifidobacterium_animalis	0	0	0	0	0	0.00550310095214613	0	0	0	0
Desulfovibrio_desulfuricans	0	0	0	0.0208357942622382	0	0	0	0	0	0
Aggregatibacter_aphrophilus	0	0	0	0	0	0	0	0	0	0
Atopobium_parvulum	0	0	0	0	0	0	0	0	0	0
Eggerthella_lenta	0	0	0	0	0.0149876974494577	0	0	0	0	0
Veillonella_parvula	0.00156791655613463	0	0.00473889100948853	0	0.0124332870156754	0	0	0	0	0
Gardnerella_vaginalis	0	0	0.00456711988291973	0	0	0	0	0	0	0
Lactobacillus_casei	0	0	0	0	0	0	0	0	0.00940686970240751	0
Lactobacillus_rhamnosus	0	0	0	0	0	0	0	0	0	0
Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0
Mycoplasma_hominis	0	0	0	0.0125592901419056	0	0.00154523199859141	0.00586827067252119	0	0	0.0037416265743415
Lactobacillus_crispatus	0	0	0	0	0	0	0	0	0	0
Prevotella_melaninogenica	0	0	0.00276519936957365	0	0	0	0	0	0	0
Clostridium_saccharolyticum	0	0	0	0.0109434819017968	0	0	0.0614206530006985	0	0	0
Eubacterium_eligens	0	0	0	0	0	0	0.00353456424459832	0	0	0.0142570045630283
Peptostreptococcus_stomatis	0	0	0	0	0	0	0	0	0	0
Streptococcus_infantis	0.000705273541542137	0	0.00246544693881125	0.00148863309574728	0	0	0	0	0	0
Eubacterium_ventriosum	0	0.00433803017332061	0.00303002860460667	0	0	0	0	0	0	0.00546127008692396
Blautia_obeum	0	0	0	0	0.0122344953387443	0	0	0	0	0.0412583102493502
Ruminococcus_torques	0.00217927825938374	0	0	0	0.00382221538894336	0	0	0	0	0
Dorea_longicatena	0	0	0	0.00572089394426475	0	0	0	0	0	0
Absiella_dolichum	0	0.00806499937822778	0	0	0.00549802050721627	0	0	0	0	0
Anaerostipes_caccae	0	0	0	0	0	0	0	0	0	0
Clostridium_leptum	0	0	0	0	0	0	0.0160503607314594	0	0	0
Coprococcus_eutactus	0	0	0.0123791458613602	0	0	0	0	0.00959141835916836	0	0
Intestinibacter_bartlettii	0	0.00854464152956536	0	0	0.00824815131852086	0	0	0.00675621577405577	0	0
Alistipes_putredinis	0	0.0404449760885341	0.0213964333354909	0	0.0319284934994803	0	0	0	0	0
Erysipelatoclostridium_ramosum	0	0.00617399265785058	0	0	0.0141543933954047	0	0	0	0	0
Clostridium_scindens	0	0	0	0	0.00919465619175147	0	0	0	0	0
Bacteroides_stercoris	0	0.00113571311160923	0	0	0	0	0	0	0.00904303507650645	0.0102108857239414
Anaerotruncus_colihominis	0	0	0	0	0	0	0	0	0	0
Clostridium_spiroforme	0	0	0	0	0	0	0	0	0	0
Anaerofustis_stercorihominis	0.00543155050542501	0	0	0	0	0	0	0	0.00293632354304884	0
Bacteroides_coprocola	0	0	0.0719908252760402	0	0	0	0	0	0	0
Ruminococcus_lactaris	0	0.0181885601051921	0	0	0	0.00822150721972715	0	0	0	0
Bacteroides_pectinophilus	0	0	0	0	0	0	0	0	0.0074087615138815	0
Coprococcus_comes	0	0	0.00243410836953009	0	0	0	0	0	0	0
Mitsuokella_multacida	0	0	0	0	0	0	0	0	0.00700387222442233	0
Butyrivibrio_crossotus	0	0.00121772803832575	0	0	0.00342745968737734	0	0	0.00344111374535264	0	0.00298139443672936
Tyzzerella_nexilis	0.00350263130691438	0	0	0	0	0	0	0	0	0
Clostridium_hiranonis	0	0	0	0	0	0	0	0	0	0
Collinsella_intestinalis	0.00683876712766198	0	0	0	0	0	0	0	0	0
Collinsella_stercoris	0	0	0	0	0	0	0	0	0	0
Clostridium_hylemonae	0	0	0	0	0	0	0	0	0	0
Roseburia_intestinalis	0	0	0.00457771788047254	0	0	0	0	0	0	0
Anaerococcus_lactolyticus	0	0	0	0	0	0	0	0	0	0.0103179407765944
Holdemanella_biformis	0	0	0	0	0	0	0	0	0	0
Blautia_hansenii	0	0	0	0	0	0	0	0	0	0
Bacteroides_coprophilus	0.01315840449702	0	0	0	0	0	0	0	0	0.0419618087825029
Prevotella_copri	0.00487419362790035	0	0	0	0	0	0	0	0	0
Blautia_hydrogenotrophica	0	0.00951335080536556	0	0	0	0.00985111022387799	0	0.00545238329335525	0	0
Holdemania_filiformis	0	0	0	0	0	0	0.0054172636287321	0	0	0
Clostridium_asparagiforme	0	0	0	0	0	0	0	0	0	0.0127510190521382
Fusobacterium_nucleatum	0	0	0	0	0	0.00668209015214204	0	0	0	0
Clostridium_methylpentosum	0	0.00489404920609083	0.00489915043770142	0	0	0	0	0	0	0
Atopobium_vaginae	0	0	0	0	0	0	0	0	0	0
Dialister_invisus	0	0	0	0	0	0.00233117006335166	0.0227627792006463	0	0	0
Abiotrophia_defectiva	0	0	0	0	0	0	0	0	0	0
Hungatella_hathewayi	0.00271711079178369	0	0	0	0	0	0	0	0.0171525828158071	0
Mobiluncus_mulieris	0	0.00683658308555727	0	0	0	0	0	0	0	0
Granulicatella_adiacens	0	0	0	0.0094652277477721	0	0	0.0203804553681128	0	0	0
Lactobacillus_iners	0.00227149138675509	0	0	0	0	0	0.00305027540801823	0	0	0
Faecalibacterium_prausnitzii	0	0	0	0	0	0	0	0	0	0
Prevotella_sp_oral_taxon_299_str_F0039	0.00419881656194739	0	0	0	0.00108639060004981	0	0	0	0	0
Bacteroidetes_oral	0	0	0	0	0.0097157161073046	0	0	0	0	0
Streptococcus_parasanguinis	0	0.00458339469317211	0.0123384048665673	0	0	0	0	0	0	0.00263161061173821
Rothia_dentocariosa	0	0	0	0	0	0	0	0	0	0
Erysipelotrichaceae_bacterium_3_1_53	0	0	0	0	0	0	0	0.00859133809503788	0.00746817545001756	0.0030104677221825
Megasphaera_micronuciformis	0	0	0	0	0	0	0	0	0	0
Bifidobacterium_bifidum	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens	0.0122024613825476	0	0	0.00602098495866973	0	0	0	0	0	0
Dorea_formicigenerans	0	0	0	0	0	0	0	0.00383013292777676	0.00588544923870416	0
Pseudoflavonifractor_capillosus	0	0.00241667996202381	0	0	0	0	0	0	0	0
Gemella_haemolysans	0.00780219029606726	0	0	0	0	0	0	0.00297942693010108	0	0
Anaerobutyricum_hallii	0	0	0	0.00344634463264897	0	0	0	0.00465289547795518	0	0
Roseburia_inulinivorans	0	0	0	0	0	0.0897583266591536	0	0	0	0
Enterococcus_faecium	0	0	0.00277828161738388	0	0	0	0	0	0.00644885871543186	0
Porphyromonas_uenonis	0	0	0	0	0	0	0	0	0	0
Prevotella_buccalis	0	0	0	0	0.00163604277228018	0	0	0	0	0
Pyramidobacter_piscolens	0	0.0233270518953457	0	0	0	0	0.00130419939124279	0	0.0646055982975658	0
Turicibacter_sanguinis	0	0	0	0	0	0	0	0	0.00856103175620706	0
Veillonella_atypica	0	0	0	0	0	0	0	0	0	0
Peptoniphilus_harei	0	0.00179402036658578	0	0	0	0.0093488505522463	0	0.00382071388818093	0	0
Lautropia_mirabilis	0	0	0	0	0.0158578471159747	0	0	0	0	0
Bacteroides_plebeius	0	0	0.0219540816273143	0	0	0	0	0	0	0
Phascolarctobacterium_succinatutens	0	0	0	0	0.00628546589965331	0	0.00197180410952604	0	0	0
Odoribacter_splanchnicus	0.0108154887999117	0	0	0	0	0	0.00481340803331602	0	0	0.0366140780838096
Dialister_microaerophilus	0	0.000854406702718872	0	0	0	0	0.03364148555532	0	0	0
Lactobacillus_plantarum	0	0	0	0	0	0.00298113070942837	0	0	0.0151382790097177	0
Parasutterella_excrementihominis	0	0	0	0	0	0	0	0	0	0
Paraprevotella_xylaniphila	0	0	0	0.0114152274442235	0	0	0	0	0	0
Ruminococcus_champanellensis	0	0	0.00715021543799125	0.0104565196070832	0	0	0	0	0	0
Alistipes_shahii	0	0.00110859411414442	0.00670495253144902	0	0	0	0	0	0	0
Faecalitalea_cylindroides	0	0	0	0	0	0	0	0	0	0.0323766290571145
Porphyromonas_asaccharolytica	0	0.0148629180795676	0	0	0	0	0	0	0	0
Isoptericola_variabilis	0	0	0	0	0	0	0	0	0	0
Leuconostoc_sp_C2	0	0.0113955478094618	0	0	0	0	0	0	0	0
Streptococcus_pseudopneumoniae	0	0.0187949350075427	0	0	0	0	0	0	0	0
Lactobacillus_ruminis	0	0	0	0	0	0	0	0	0	0
Roseburia_hominis	0	0	0	0	0	0.00983192822409935	0	0	0	0
Bacteroides_faecis	0	0	0	0	0	0	0	0	0	0
Acidaminococcus_intestini	0	0	0	0	0	0	0	0	0	0
Alistipes_indistinctus	0	0	0	0	0	0	0	0	0	0
Prevotella_stercorea	0	0	0	0	0	0	0	0	0	0
Senegalimassilia_anaerobia	0	0	0	0	0	0	0	0	0	0
Haemophilus_sputorum	0	0	0	0	0	0	0	0	0	0
Actinomyces_graevenitzii	0	0	0	0	0	0	0	0	0	0.00252641933095122
Clostridium_sp_BNL1100	0	0.029504803455834	0	0.00701996253016646	0	0	0	0.00525237583635633	0	0
Streptococcus_oralis	0	0	0.0114567807998102	0	0	0	0	0	0	0
Novosphingobium_sp_PP1Y	0	0	0	0	0	0.011715618081437	0	0	0	0
Streptococcus_thermophilus	0	0	0	0	0.012947987749149	0	0	0.000614387259264961	0	0.00218410379392125
Fusobacterium_necrophorum	0.00317179381974753	0	0	0	0	0	0	0	0	0
Prevotella_bivia	0	0	0.000962568132840334	0	0.0113505651946246	0.00674516117594948	0	0	0	0
Alistipes_finegoldii	0.00182322443875759	0	0	0	0	0	0	0	0	0
Actinomyces_massiliensis	0.0106167876766622	0	0	0	0	0	0	0	0	0
Eggerthella_sp_YY7918	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp_ICM47	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp_ICM39	0	0.00303324342568953	0.00544788493051515	0	0	0	0	0	0	0.000360787642516105
Schaalia_turicensis	0	0	0	0	0	0	0	0.00299817151434835	0	0
Oscillibacter_ruminantium	0.0120949184068811	0	0.0151093035960593	0	0	0	0	0	0.00263239706994297	0
Anaerococcus_obesiensis	0	0	0.00968883805381481	0	0.00117784589031058	0.00254489286440014	0	0	0.00693764657231876	0
Peptoniphilus_grossensis	0.029660930184381	0	0	0.0138883462307016	0	0	0	0	0	0
Enorma_massiliensis	0	0	0.0055088741132843	0	0	0	0	0	0	0
Alistipes_obesi	0	0	0	0	0	0	0	0.0235961841093688	0	0
Alistipes_senegalensis	0	0	0	0	0	0	0.0108116723204744	0	0	0
Phocaeicola_abscessus	0	0	0	0	0	0	0.00116453300955121	0	0	0
Dielma_fastidiosa	0	0	0.00601080342301588	0	0	0	0	0	0.00317101716144492	0
Afipia_broomeae	0.0116828094504735	0	0.00344010893262512	0	0	0	0	0	0	0
Clostridium_celatum	0	0	0.00480496213435247	0	0	0	0	0	0	0
Alistipes_ihumii	0.00285757805640724	0	0	0.0142141493628617	0	0	0	0	0	0
Holdemania_massiliensis	0	0.00774955012355464	0	0	0.027920944138766	0	0	0	0.0062133342669239	0.000983485341968901
Porphyromonas_somerae	0.00313106726428504	0	0	0	0	0	0	0.0040585417661426	0	0
Leptotrichia_wadei	0	0	0	0	0	0	0	0	0	0
Blautia_producta	0	0	0	0	0	0	0	0	0	0
Porphyromonas_bennonis	0	0	0	0	0	0	0.00575051884551427	0	0	0
Peptoniphilus_lacrimalis	0	0	0	0	0	0	0	0	0	0
Butyricimonas_synergistica	0	0	0	0	0	0	0.0333081504808735	0	0.00158905004661119	0
Eubacterium_siraeum	0	0	0	0	0	0	0	0	0	0
Streptococcus_cristatus	0	0	0	0	0	0	0	0	0	0
Candidatus_Methanomassiliicoccus	0	0	0.0127274664832219	0	0	0	0	0	0	0
Varibaculum_cambriense	0	0	0	0	0	0	0	0	0	0
Faecalicoccus_pleomorphus	0	0	0	0	0	0	0	0	0	0.00954983094624612
Alloscardovia_omnicolens	0	0	0	0.00767709188478795	0	0	0.00896363349877652	0	0	0
Butyrivibrio_sp_AE2015	0	0	0	0.011344869257647	0	0	0	0	0	0
Dorea_sp_AGR2135	0.0073646480863596	0	0	0	0	0.00905277621260911	0	0	0.0118084887063922	0
Solobacterium_moorei	0	0	0	0	0.0343786445652097	0	0	0.00465589262525292	0	0.00897435050317521
Dysgonomonas_capnocytophagoides	0	0	0	0	0	0	0	0	0	0
Parabacteroides_gordonii	0.0236020788065317	0	0	0	0	0	0	0.00243680374084194	0	0
Prevotella_corporis	0.0118255001175951	0	0	0	0	0	0	0.0281422967920592	0	0
