SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10
Lactococcus_lactis	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae	0.00179112001802513	0	0.00892727277046238	0	0.0169130729191578	0	0	0.00727953707619871	0	0
Streptococcus_mutans	0	0	0	0	0.0105054591266289	0	0	0	0	0
Bifidobacterium_longum	0	0	0	0	0	0.00207624374105923	0	0.00646954609515284	0	0
Staphylococcus_epidermidis	0	0	0	0	0	0	0	0	0.00151451460312229	0
Cutibacterium_acnes	0.00201081404376201	0	0	0	0.00102794896241291	0.000762598775802541	0	0.00290865333855448	0	0
Helicobacter_pylori	0	0.000519533504338158	0	0	0.00111604623768031	0.00173182661307656	0	0	0	0
Clostridioides_difficile	0	0.00121450367573906	0	0	0	0	0.0166800351908924	0	0	0
Bacteroides_fragilis	0	0.00619612557350327	0	0	0	0.00340032538969869	0	0	0	0
Lactobacillus_fermentum	0	0.00227055437092055	0	0	0	0	0	0.00122683877023582	0	0
Finegoldia_magna	0	0	0	0	0	0	0	0	0.00223639764285576	0
Bifidobacterium_adolescentis	0	0	0	0	0.00463735338293296	0	0	0	0	0
Rothia_mucilaginosa	0.00174773865446784	0	0.000816037360317557	0.00187256025372149	0	0	0	0	0	0
Lactobacillus_acidophilus	0.00616359581229974	0	0	0.00105462792133226	0.00579834417665216	0	0	0	0	0
Methanosphaera_stadtmanae	0.00844330176816727	0	0	0.00218518660913756	0	0	0.00833209956020871	0	0	0.00355762584795902
Parabacteroides_distasonis	0	0	0	0	0	0	0	0	0	0
Clostridium_perfringens	0	0	0	0	0	0	0	0	0	0
Streptococcus_sanguinis	0	0	0.00160018459210802	0	0	0	0.0015036160045545	0	0	0
Leuconostoc_mesenteroides	0.0324085216967023	0	0	0	0.00157740668148831	0	0	0	0	0
Methanobrevibacter_smithii	0	0	0	0	0	0	0	0.00286238647968272	0	0
Lactobacillus_reuteri	0	0	0	0.00153935692974665	0	0	0.000672906681778412	0	0	0
Streptococcus_gordonii	0	0	0	0.000352638713109679	0	0	0	0.00253606177150234	0.00286850675849447	0
Campylobacter_hominis	0	0	0.0170182759018717	0	0	0	0.00148117758869658	0	0	0.00471854668449944
Clostridium_botulinum	0.00221476823968579	0	0	0	0	0.00965957601003133	0	0	0	0
Akkermansia_muciniphila	0	0	0.000844885803611636	0	0	0	0	0	0	0
Eubacterium_rectale	0	0	0	0	0	0	0.00225482814724817	0	0	0.00403269581008049
Bifidobacterium_animalis	0	0	0.00206867077756551	0	0	0	0.00202552600026169	0.00129809595589479	0	0
Desulfovibrio_desulfuricans	0.0057447743237941	0	0	0	0.0015637327704298	0.0435311333669664	0.00337820226559784	0.00103039480449602	0.00248160376618543	0.00908781835321314
Aggregatibacter_aphrophilus	0	0	0.00390102220294845	0.00543178773990491	0	0	0	0	0	0.00477951524036368
Atopobium_parvulum	0.000541958146307183	0	0.000943066390834812	0	0.0428585826560746	0	0	0	0	0.00169990549223083
Eggerthella_lenta	0.00120999979159935	0	0	0	0.00369071439909431	0	0	0	0.00446527799093728	0
Veillonella_parvula	0	0.000690682810264432	0	0.00575798083796995	0	0	0	0	0	0.00107799658205077
Gardnerella_vaginalis	0	0	0	0	0	0	0	0	0	0.00762016199181417
Lactobacillus_casei	0	0	0	0.00196567130685434	0	0.00486731972496183	0	0	0.00291517554791147	0
Lactobacillus_rhamnosus	0	0	0	0	0	0.00278197465638288	0	0	0	0
Haemophilus_influenzae	0.0045634502801603	0.00186596238566018	0	0	0	0	0	0	0	0
Mycoplasma_hominis	0	0	0	0.00138485495720886	0	0	0	0	0.00139230042960757	0.00211383363035909
Lactobacillus_crispatus	0	0	0	0	0.00112897402534049	0	0.00259838254528207	0	0.002077173179984	0.000915804626941287
Prevotella_melaninogenica	0	0.00251370698049521	0	0.00224832434208369	0	0	0.00131769215985568	0.0039364857363757	0	0
Clostridium_saccharolyticum	0	0.000662675833691259	0.000447307990950753	0	0.00704814470028323	0	0	0.00158762920156787	0	0
Eubacterium_eligens	0	0.0067372055838317	0	0	0	0	0.00647743960522665	0	0	0
Peptostreptococcus_stomatis	0	0.00251401586234681	0	0	0.00489332298173471	0	0	0	0.00200379890292983	0.00147496673940952
Streptococcus_infantis	0	0.00118228738849133	0	0	0	0	0	0	0	0
Eubacterium_ventriosum	0.00424387676938079	0	0	0.00106767721835593	0	0.00101501747252913	0	0	0	0
Blautia_obeum	0	0.00454591250696273	0	0	0	0	0	0	0	0
Ruminococcus_torques	0	0	0.00688385280896146	0.00804299107078481	0	0.00926172366832199	0	0	0	0.00467032252936076
Dorea_longicatena	0	0	0.00230469379333495	0	0	0	0	0	0.00788830194329401	0
Absiella_dolichum	0	0	0	0.00731841295106148	0	0	0	0.00137515501882445	0	0
Anaerostipes_caccae	0	0	0	0	0	0.00712772352202068	0	0	0	0
Clostridium_leptum	0	0	0	0	0	0	0	0	0.00294548207390914	0
Coprococcus_eutactus	0	0	0	0.0258576946648083	0	0	0.00335834853948979	0	0	0
Intestinibacter_bartlettii	0	0	0	0	0.00767149491065493	0	0.00122932451655365	0.00210256437630124	0	0
Alistipes_putredinis	0.00633660846314401	0	0	0	0	0	0	0	0	0
Erysipelatoclostridium_ramosum	0	0	0	0.00214353069176668	0	0	0	0.00211327391406949	0	0
Clostridium_scindens	0	0.000744745964351308	0.0100037683992449	0.00256534757606491	0	0	0.00169367908042545	0	0	0
Bacteroides_stercoris	0	0	0.00770063156447968	0.0105276229356997	0	0	0.00215159505945037	0.00211674566425882	0	0
Anaerotruncus_colihominis	0.000573204122257929	0.00535384795169207	0	0	0	0.0133968803156048	0	0	0	0
Clostridium_spiroforme	0	0	0	0	0	0	0	0	0	0
