ID	UMAP1	UMAP2	Abd_type	SampleID
S001	-0.236293645976466	1.32446182226811	Taxonomic	sample_1
S002	-1.37630550008882	1.39433505768769	Taxonomic	sample_2
S003	1.82859534862318	-0.109737443600054	Taxonomic	sample_3
S004	0.615656119489475	0.282366468025809	Taxonomic	sample_4
S005	0.185742877119756	1.47003864794485	Taxonomic	sample_5
S006	1.04147674052719	0.785738533635164	Taxonomic	sample_6
S007	1.52065758309541	-1.32544517259701	Taxonomic	sample_7
S008	-0.238775668692079	-0.076208587219506	Taxonomic	sample_8
S009	0.83560935733742	-0.59431114330094	Taxonomic	sample_9
S010	-0.0337280160422919	0.32088716942807	Taxonomic	sample_10
S011	-1.34176522565403	1.55543933091183	Taxonomic	sample_11
S012	-0.702646703042663	0.874110334387545	Taxonomic	sample_12
S013	0.812681483450105	-0.619746204808493	Taxonomic	sample_13
S014	0.978065122570964	0.418813409794332	Taxonomic	sample_14
S015	1.86808034351867	-0.606280434268178	Taxonomic	sample_15
S016	-1.54331681858671	-1.64957543041035	Taxonomic	sample_16
S017	-1.29264185175989	0.228489093142556	Taxonomic	sample_17
S018	1.00014246377181	2.19900036589408	Taxonomic	sample_18
S019	-0.539286537461689	0.684876100859362	Taxonomic	sample_19
S020	0.609906097792873	0.890304135203081	Taxonomic	sample_20
S021	-1.65430082577073	-0.332673161279138	Taxonomic	sample_21
S022	1.34508926511219	-0.378127608596064	Taxonomic	sample_22
S023	-0.305709428175355	-1.61568941213171	Taxonomic	sample_23
S024	0.913767804933417	1.47941084169968	Taxonomic	sample_24
S025	-2.30515485613879	0.393627240609865	Taxonomic	sample_25
S026	-0.404290819501129	-0.0914792214722668	Taxonomic	sample_26
S027	0.11192528603517	0.477841494235432	Taxonomic	sample_27
S028	-0.681035262026056	-1.9783728317868	Taxonomic	sample_28
S029	-1.30219970750304	0.950900240405746	Taxonomic	sample_29
S030	1.52786830531277	-0.244231761845409	Taxonomic	sample_30
S031	0.000601470648129432	-0.828878460925813	Taxonomic	sample_31
S032	-1.67945355991943	1.16531213593865	Taxonomic	sample_32
S033	1.29024994374048	0.179475130845117	Taxonomic	sample_33
S034	-0.78282098126655	0.16686232507867	Taxonomic	sample_34
S035	0.148933283100504	-1.24063678913825	Taxonomic	sample_35
S036	0.30433182668294	0.132141434897458	Taxonomic	sample_36
S037	1.44457050525399	1.90158329787433	Taxonomic	sample_37
S038	0.198101525189608	-0.456335556866103	Taxonomic	sample_38
S039	-1.09797455766571	-1.07436704558328	Taxonomic	sample_39
S040	-1.08973129906466	-1.55149924219408	Taxonomic	sample_40
S041	-0.733970454831963	-0.894539281735085	Taxonomic	sample_41
S042	0.687309118317812	0.0700062504942768	Taxonomic	sample_42
S043	-1.49122562699011	-1.54075530314463	Taxonomic	sample_43
S044	-0.75556034069579	1.45181461704974	Taxonomic	sample_44
S045	1.14134100557514	-1.50277875904962	Taxonomic	sample_45
S046	-0.894581369831872	0.748843665689737	Taxonomic	sample_46
S047	-1.19565500348954	0.536637503544518	Taxonomic	sample_47
S048	1.39188467083468	1.82307725864044	Taxonomic	sample_48
S049	0.472807903900842	-0.885407593502448	Taxonomic	sample_49
S050	1.68219843728865	0.0514737142759413	Taxonomic	sample_50
S051	-0.989166128436227	-0.504598014269484	Taxonomic	sample_51
S052	-0.681136802653145	-0.231719407327447	Taxonomic	sample_52
S053	1.7447708755283	-0.355784699803419	Taxonomic	sample_53
S054	-1.82299617821816	-0.480928682292385	Taxonomic	sample_54
S055	-0.0894884232120283	-1.03709595997442	Taxonomic	sample_55
S056	0.813301407847697	-1.21837342362247	Taxonomic	sample_56
S057	1.12535703477852	1.29065363346523	Taxonomic	sample_57
S058	-1.84404490459731	0.275920306109341	Taxonomic	sample_58
S059	-0.0683162692056314	-0.940107447013421	Taxonomic	sample_59
S060	1.07444347108984	1.56592448888056	Taxonomic	sample_60
S061	1.00063799678193	0.496765484633416	Taxonomic	sample_61
S062	1.36905810353087	2.12347618004771	Taxonomic	sample_62
S063	0.514440307819961	2.24303291454186	Taxonomic	sample_63
S064	0.169090951388204	-0.207746260856337	Taxonomic	sample_64
S065	1.31542795544533	0.88123131118573	Taxonomic	sample_65
S066	-2.16182210013148	-1.23481622781612	Taxonomic	sample_66
S067	1.84947048415765	1.05523293127303	Taxonomic	sample_67
S068	0.0810483203017101	-1.73037790194347	Taxonomic	sample_68
S069	0.982296141778724	-0.975191233439932	Taxonomic	sample_69
S070	-0.695156044852721	1.38126624916667	Taxonomic	sample_70
S071	-1.40433907512281	-0.668065413932971	Taxonomic	sample_71
S072	1.89276224799669	0.637939184241534	Taxonomic	sample_72
S073	0.744968510164516	2.43392419454043	Taxonomic	sample_73
S074	-0.265687288524216	-1.94152599698261	Taxonomic	sample_74
S075	-1.23084100797571	-1.43789866786176	Taxonomic	sample_75
S076	-0.254215147408774	0.570397145743462	Taxonomic	sample_76
S077	1.59290572882223	-1.44066879116906	Taxonomic	sample_77
S078	0.373500767053388	-2.01296964700618	Taxonomic	sample_78
S079	-1.59322079533395	-1.0933471743348	Taxonomic	sample_79
S080	0.451693188404446	0.825083946880219	Taxonomic	sample_80
S081	0.0746016711579829	1.14849494517491	Taxonomic	sample_81
S082	-0.825470298655604	-1.17244070736373	Taxonomic	sample_82
S083	-1.18170189486825	-0.208121357232752	Taxonomic	sample_83
S084	-2.04396360048819	-1.02511398838732	Taxonomic	sample_84
S085	-1.63643733485096	0.530670958923655	Taxonomic	sample_85
S086	-0.869818860250169	-1.47918692248056	Taxonomic	sample_86
S087	-0.578124140530587	-0.545549430674567	Taxonomic	sample_87
S088	-2.39911726018538	-0.020551150631552	Taxonomic	sample_88
S089	0.276342246387554	-1.48527207499303	Taxonomic	sample_89
S090	-0.85909378737525	-1.44191364718995	Taxonomic	sample_90
S091	1.50369925479964	2.06987188968601	Taxonomic	sample_91
S092	-0.583641048886442	1.51895591514208	Taxonomic	sample_92
S093	-1.65191557874388	-0.216442435491673	Taxonomic	sample_93
S094	0.32437327845914	0.697045312089617	Taxonomic	sample_94
S095	1.633236398156	-1.09921100686462	Taxonomic	sample_95
S096	1.12504871212801	-0.66773474494174	Taxonomic	sample_96
S097	0.5493868595235	1.58925660132074	Taxonomic	sample_97
S098	1.9296987202276	-1.17496621927107	Taxonomic	sample_98
S099	0.601551118883278	-1.98050352634329	Taxonomic	sample_99
S100	0.33743238884635	2.33228739345908	Taxonomic	sample_100
S001.1	-1.94010743709504	0.750038538274938	Sequence	sample_1
S002.1	1.40610296426642	-0.692871384948812	Sequence	sample_2
S003.1	-1.852337428418	-0.997714621780671	Sequence	sample_3
S004.1	-0.0226349045451393	-0.923318508590184	Sequence	sample_4
S005.1	0.843565395990959	-0.989461717823	Sequence	sample_5
S006.1	-0.486696530775541	-0.712288169883748	Sequence	sample_6
S007.1	-1.82312690604084	-0.376712401317867	Sequence	sample_7
S008.1	2.25433591681522	0.44957893064859	Sequence	sample_8
S009.1	0.294680432726892	-1.82742446754158	Sequence	sample_9
S010.1	0.439959915784226	0.491762991123279	Sequence	sample_10
S011.1	0.909932254632398	-0.676969180447831	Sequence	sample_11
S012.1	2.74366992997061	0.441002345981655	Sequence	sample_12
S013.1	0.548579126716775	-0.174388457978808	Sequence	sample_13
S014.1	-0.145797645647458	-0.62719662071333	Sequence	sample_14
S015.1	-1.81000197704155	-0.756403862683678	Sequence	sample_15
S016.1	0.390854046658541	1.31717274355463	Sequence	sample_16
S017.1	-1.16930846721788	0.536361502567496	Sequence	sample_17
