ID	t_SNE1	t_SNE2	Abd_type	SampleID
S001 	1.48395396333014	0.30858263886371	Taxonomic	sample_1
S002 	0.18542371163545	0.833224544647376	Taxonomic	sample_2
S003 	-0.699437009445909	-1.54568459584677	Taxonomic	sample_3
S004 	-3.05530695520205	-0.565327903602216	Taxonomic	sample_4
S005 	-2.28135555871768	-0.105034291675671	Taxonomic	sample_5
S006 	2.22350278593266	0.0126269786379034	Taxonomic	sample_6
S007 	1.85812265532459	0.157095257373665	Taxonomic	sample_7
S008 	1.86904129610625	0.115534625014381	Taxonomic	sample_8
S009 	-1.94653789877573	0.18317771537135	Taxonomic	sample_9
S010 	1.02480527109036	-1.15307779431122	Taxonomic	sample_10
S011 	-3.15998527338915	0.25584896751974	Taxonomic	sample_11
S012 	1.37346136003845	-0.478679376285384	Taxonomic	sample_12
S013 	1.25575826695045	0.301675077975536	Taxonomic	sample_13
S014 	-3.3742254623775	1.49011112894683	Taxonomic	sample_14
S015 	2.42818465797106	-0.0561714378109166	Taxonomic	sample_15
S016 	1.96059086892155	-0.727719938637088	Taxonomic	sample_16
S017 	-3.38544230530172	1.18653651117979	Taxonomic	sample_17
S018 	0.680955273588716	-2.19347226538034	Taxonomic	sample_18
S019 	1.02130030789742	-1.02539705044359	Taxonomic	sample_19
S020 	2.45721472246276	-0.182702908937423	Taxonomic	sample_20
S021 	-0.621671634323151	-2.85265614155782	Taxonomic	sample_21
S022 	0.679781715546954	0.192080732449839	Taxonomic	sample_22
S023 	-0.648024314274198	1.40228875664658	Taxonomic	sample_23
S024 	-1.66051091359294	-0.167960837606833	Taxonomic	sample_24
S025 	0.359903133083373	0.745157025000505	Taxonomic	sample_25
S026 	1.10580554904499	-0.83051290683022	Taxonomic	sample_26
S027 	0.122901478260138	-0.236928895686312	Taxonomic	sample_27
S028 	-2.67888546377952	-0.696827764981702	Taxonomic	sample_28
S029 	-3.31396881068669	-0.895718467971384	Taxonomic	sample_29
S030 	0.643798041448953	-1.78924205770194	Taxonomic	sample_30
S031 	-0.7108563485399	1.33751142921923	Taxonomic	sample_31
S032 	-0.493429123257369	2.30711115259664	Taxonomic	sample_32
S033 	-2.01528195194757	2.38074073880657	Taxonomic	sample_33
S034 	-1.54879277057918	0.564760525264227	Taxonomic	sample_34
S035 	1.68111217772875	0.69728017731025	Taxonomic	sample_35
S036 	-2.10812679555627	2.34866480912405	Taxonomic	sample_36
S037 	-3.38743040529857	-1.03897383231162	Taxonomic	sample_37
S038 	-0.925171335430643	-1.15415093903863	Taxonomic	sample_38
S039 	-0.565845835851575	2.94277433989178	Taxonomic	sample_39
S040 	1.31984544495175	-1.75814996678669	Taxonomic	sample_40
S041 	1.53563607210369	0.311973409564966	Taxonomic	sample_41
S042 	-1.14572506825092	0.953692364940682	Taxonomic	sample_42
S043 	-0.558407727446189	-0.612863645267325	Taxonomic	sample_43
S044 	-0.580511262144712	0.855906869454203	Taxonomic	sample_44
S045 	0.195075636518523	-1.73066217270824	Taxonomic	sample_45
S046 	1.01243488331693	0.861064779019651	Taxonomic	sample_46
S047 	0.531787257561146	1.03252268287474	Taxonomic	sample_47
S048 	1.27285770480176	-2.55139319112298	Taxonomic	sample_48
S049 	0.0041708650617537	0.564534381592018	Taxonomic	sample_49
S050 	-2.08269407520294	1.49977838999727	Taxonomic	sample_50
S051 	0.185108387875127	-0.961723823995188	Taxonomic	sample_51
S052 	2.41490704043031	-1.34415103659928	Taxonomic	sample_52
S053 	1.9634622999969	-0.11117117166791	Taxonomic	sample_53
S054 	-2.09656498922421	-2.3803026942188	Taxonomic	sample_54
S055 	-3.30804115591317	1.30081970194685	Taxonomic	sample_55
S056 	1.86851639946252	0.360518585427023	Taxonomic	sample_56
S057 	-1.74587224551894	-1.47135938793175	Taxonomic	sample_57
S058 	-1.8333035620083	-2.06836948694927	Taxonomic	sample_58
S059 	-0.992080676114537	-0.544830913561142	Taxonomic	sample_59
S060 	-0.487801881366084	-1.97518603531809	Taxonomic	sample_60
S061 	-0.0308752284621817	0.377442963711675	Taxonomic	sample_61
S062 	0.163263118322454	-1.24536895022289	Taxonomic	sample_62
S063 	-0.506311239001574	0.344627533035247	Taxonomic	sample_63
S064 	0.815462290322217	0.414110135584362	Taxonomic	sample_64
S065 	1.71708118879316	-1.52208488338038	Taxonomic	sample_65
S066 	-0.978938957308813	2.34783623931212	Taxonomic	sample_66
S067 	2.07609173062798	-0.49969596085401	Taxonomic	sample_67
S068 	1.73229106265354	-1.70639352819103	Taxonomic	sample_68
S069 	2.6806309655824	1.77413678115876	Taxonomic	sample_69
S070 	2.00801835900175	-0.712744025929205	Taxonomic	sample_70
S071 	0.936460028738156	-0.251304214964031	Taxonomic	sample_71
S072 	0.776634780968047	-0.783539153873868	Taxonomic	sample_72
S073 	-2.65787090953671	1.52492254116385	Taxonomic	sample_73
S074 	1.2288831703767	1.29910770981372	Taxonomic	sample_74
S075 	-1.34216861542855	-2.05070207597592	Taxonomic	sample_75
S076 	-1.9587546262118	0.0220044118217992	Taxonomic	sample_76
S077 	1.29838810154859	0.305473892965772	Taxonomic	sample_77
S078 	2.31723473301284	1.2074542028934	Taxonomic	sample_78
S079 	0.949273015891661	1.6214550960843	Taxonomic	sample_79
S080 	-0.767004408105741	-3.07281595398307	Taxonomic	sample_80
S081 	0.625987705736638	0.951236982874962	Taxonomic	sample_81
S082 	2.0856176884313	0.411791710057717	Taxonomic	sample_82
S083 	-2.28688147586614	0.672312824047745	Taxonomic	sample_83
S084 	-1.83860549169728	-0.857215713903115	Taxonomic	sample_84
S085 	0.440181481793929	2.3483573401597	Taxonomic	sample_85
S086 	1.86005637995554	-0.212490445966362	Taxonomic	sample_86
S087 	1.17964252610259	2.4726787186194	Taxonomic	sample_87
S088 	2.46846042479995	0.351216049806147	Taxonomic	sample_88
S089 	-0.252633127630237	-0.0708995602892826	Taxonomic	sample_89
S090 	0.697590425657604	-0.110416032918177	Taxonomic	sample_90
S091 	0.623111028861378	1.62406493640457	Taxonomic	sample_91
S092 	0.0959924653445044	-0.36062952542439	Taxonomic	sample_92
S093 	0.130902480634226	1.10569434975454	Taxonomic	sample_93
S094 	-2.48227789556961	-1.76248311177216	Taxonomic	sample_94
S095 	1.88095582786114	0.328411642166976	Taxonomic	sample_95
S096 	-0.549672288139921	-1.34645874553431	Taxonomic	sample_96
S097 	1.28176774166344	-0.429566085208127	Taxonomic	sample_97
S098 	1.23726951835695	1.89328490557419	Taxonomic	sample_98
S099 	0.79807632373211	-0.0982914091791398	Taxonomic	sample_99
S100 	-1.76146072073835	1.39828704664489	Taxonomic	sample_100
S101	-1.28989844768857	-1.51907390375816	Sequence	sample_1
S102	0.145156932751044	-0.976294865711577	Sequence	sample_2
S103	0.0231257202789298	-2.77978300105678	Sequence	sample_3
S104	2.68804632632667	2.4183455187801	Sequence	sample_4
S105	3.26108851359413	-1.32875834472245	Sequence	sample_5
S106	-2.41142324653361	-0.788459204212696	Sequence	sample_6
S107	-2.49542957055034	-1.46715966766765	Sequence	sample_7
S108	-1.68244647178244	-1.27783640609434	Sequence	sample_8
S109	1.12986124129033	-0.201334575455927	Sequence	sample_9
S110	-1.0693867170812	1.02237541579194	Sequence	sample_10
S111	2.27423609013665	3.07240903838991	Sequence	sample_11
S112	-0.989043107647728	-1.18460810581082	Sequence	sample_12
