SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10
Lactococcus_lactis	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae	0.00134371335152064	0	0.00693869125589149	0	0.0124948728562099	0	0	0.00544357344146039	0	0
Streptococcus_mutans	0	0	0	0	0.00730361543474858	0	0	0	0	0
Bifidobacterium_longum	0	0	0	0	0	0.00157239972400143	0	0.00506197312586782	0	0
Staphylococcus_epidermidis	0	0	0	0	0	0	0	0	0.00130552451653392	0
Cutibacterium_acnes	0.00178783467084326	0	0	0	0.000900024585740825	0.000654166842869916	0	0.00257777963745912	0	0
Helicobacter_pylori	0	0.000300151764461984	0	0	0.000636572786368668	0.000967787243285863	0	0	0	0
Clostridioides_difficile	0	0.00180817729978505	0	0	0	0	0.0240010575520612	0	0	0
Bacteroides_fragilis	0	0.0113986960132986	0	0	0	0.0060506716069082	0	0	0	0
Lactobacillus_fermentum	0	0.00165059859549176	0	0	0	0	0	0.000891264485919946	0	0
Finegoldia_magna	0	0	0	0	0	0	0	0	0.00149315381449147	0
Bifidobacterium_adolescentis	0	0	0	0	0.00331394310015561	0	0	0	0	0
Rothia_mucilaginosa	0.00137448406954511	0	0.000664890420000645	0.00140774407120685	0	0	0	0	0	0
Lactobacillus_acidophilus	0.00426715825975322	0	0	0.000697956812799327	0.00395308328676916	0	0	0	0	0
Methanosphaera_stadtmanae	0.00518231103385185	0	0	0.00128210732366274	0	0	0.00492998599953051	0	0	0.00208933324531094
Parabacteroides_distasonis	0	0	0	0	0	0	0	0	0	0
Clostridium_perfringens	0	0	0	0	0	0	0	0	0	0
Streptococcus_sanguinis	0	0	0.00137509494623724	0	0	0	0.00120227218289378	0	0	0
Leuconostoc_mesenteroides	0.0233634159899473	0	0	0	0.00111981987613375	0	0	0	0	0
Methanobrevibacter_smithii	0	0	0	0	0	0	0	0.00183617940716659	0	0
Lactobacillus_reuteri	0	0	0	0.00102184308393452	0	0	0.000450458829801113	0	0	0
Streptococcus_gordonii	0	0	0	0.0002571538157946	0	0	0	0.00192839725756079	0.00211747749162363	0
Campylobacter_hominis	0	0	0.0105012276178249	0	0	0	0.000850422812723734	0	0	0.00268900886136332
Clostridium_botulinum	0.00295962694573042	0	0	0	0	0.0124538528060232	0	0	0	0
Akkermansia_muciniphila	0	0	0.000809834488711467	0	0	0	0	0	0	0
Eubacterium_rectale	0	0	0	0	0	0	0.00260399771175186	0	0	0.00462252025101621
Bifidobacterium_animalis	0	0	0.001439238185974	0	0	0	0.00131124055677804	0.000868899717380953	0	0
Desulfovibrio_desulfuricans	0.00573255892773448	0	0	0	0.00153661641361284	0.0419095027569001	0.00324968507341031	0.00102489080018063	0.00239625273511863	0.00867703745764198
Aggregatibacter_aphrophilus	0	0	0.00324645355919486	0.0041708198887131	0	0	0	0	0	0.00367344962444412
Atopobium_parvulum	0.000290559041786105	0	0.000523826816487996	0	0.0226273568404105	0	0	0	0	0.000872026539075538
Eggerthella_lenta	0.00152626073699441	0	0	0	0.00458438677531402	0	0	0	0.00545025177625792	0
Veillonella_parvula	0	0.000510099867776266	0	0.0040755162643553	0	0	0	0	0	0.000763732710458779
Gardnerella_vaginalis	0	0	0	0	0	0	0	0	0	0.00409573991891204
Lactobacillus_casei	0	0	0	0.00200928687768674	0	0.00502149710289155	0	0	0.00301644702238733	0
Lactobacillus_rhamnosus	0	0	0	0	0	0.00280572233493881	0	0	0	0
Haemophilus_influenzae	0.00290037257234179	0.00118291131592705	0	0	0	0	0	0	0	0
Mycoplasma_hominis	0	0	0	0.00030594725039967	0	0	0	0	0.00031136884931892	0.000467438694195735
Lactobacillus_crispatus	0	0	0	0	0.000788838669689702	0	0.00177729708490996	0	0.00142617953456196	0.000621750265621952
Prevotella_melaninogenica	0	0.00275873219025458	0	0.00236477434766498	0	0	0.00139765534542679	0.0043173088469443	0	0
Clostridium_saccharolyticum	0	0.00107030845304033	0.000750416644000723	0	0.0112388318637381	0	0	0.00256251516977563	0	0
Eubacterium_eligens	0	0.00660788074918743	0	0	0	0	0.00614012207731666	0	0	0
