SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10
Lactococcus_lactis	0.000364992676519841	0.00411791729673497	0.00240271074742679	0.00145156720836672	0.000284073822464628	0.000183822400912847	0.00108023733815274	0.0223953760328654	0.00032433129211923	0.00117498117919944
Streptococcus_agalactiae	0	0	0	0	0.000206492912540798	0.000732866762076726	0	0.00283029661123109	0.00237441749996952	0.000356446892100681
Streptococcus_mutans	0.000354122243373064	0.000201467564852603	0	0	0	0.000850374671982396	0.00097546841953469	0.0014918259252347	0.00152680232468074	0
Bifidobacterium_longum	0.00275352245156193	0	0	0.000391153981465747	0.00057330996007794	0.00273882497984395	0.00146774712799955	0.000211433718908538	0	0.00269699940479737
Staphylococcus_epidermidis	0	0	0.00094856324683876	0.00119302293964785	0	0.00119348266442105	0.00171318848793075	0	0	0.000136464526431637
Cutibacterium_acnes	0	0.00245062285815151	0.00136921976663606	0.00152891253069753	0	0.00244276649284099	0.000619956971370608	0.000379872799303983	0	0.000949322161486526
Helicobacter_pylori	8.71898734950435e-05	0	0	0	0	0	0.00142596801393867	0.000194527586245345	0.000745654378408001	0.000282384222179175
Clostridioides_difficile	0	0.00142250923930646	0	0.00136394252341976	0.00228887426014107	0.00671673785308795	0.00244187625790756	0	0.0086376318432158	0.00208151957476509
Bacteroides_fragilis	0	0.001644461762925	0.00365659058087913	0.00796903738265027	0.00179936982932713	0.00140400955698361	0.00138899224325701	0.00398634416772576	0.00191517040976956	0.00489948193248402
Lactobacillus_fermentum	0.000329767879127826	0.000405170590953316	9.72469773064271e-05	0.000341408856919797	0.000316567008482013	0.00314622454434296	0.000735526198138363	0.00084446224318999	0.000354854955870428	0.00564761660011915
Finegoldia_magna	0	0	0.00348321068294378	0.00105127812118445	0	0.000848926584018651	0.00076191387345492	0.000192645275369135	0.000316808243000619	0.00109749515949842
Bifidobacterium_adolescentis	0.000245059507656168	0.000471867714806026	0.000667257590818207	0	0	0	0.00113264756026149	0.0016709275681159	0.000343836037769125	0.000726249112088456
Rothia_mucilaginosa	0.00140208743176211	0.00254526898589938	0	0.00297091354166068	0	0.000284218778066502	0.00101087222724929	0.000525187833727691	0.000464095645974871	0
Lactobacillus_acidophilus	0	0.000165402126778754	0.000706766954867118	0	0.0013885555431589	0.000189006179953707	0	0.000391451484069351	0.000145281000022648	0
Methanosphaera_stadtmanae	0.000535291286375809	0.002858563398832	0	0.00120097809812335	0.00025067706594574	0.00136554042502158	0.000479294398920748	0	0.00053368657039276	0
Parabacteroides_distasonis	0	0.00330102848886008	0.000593378827253545	0	0	0.000694327252770206	0.00442676242028585	0.00181291154221439	0.0018852379106612	0.00891972933779998
Clostridium_perfringens	0.000628874178592362	0.00092488498510818	0.00307492255640426	0.0145001580197437	0	0.00367844679532614	0.00545906307547125	0	0.0010251305022336	0
Streptococcus_sanguinis	0	0.00176203609042284	0	0.000576769218516182	0	0.00107347446931113	0.00512425225219536	0.00106460092536644	0	0.000922901246689657
Leuconostoc_mesenteroides	0	0.000260555054322759	0.00158793015189413	0	0.000618533376410589	0	0.000639172437290758	0.000512196594391096	0	0.000256218109930365
Methanobrevibacter_smithii	0.00323033307698527	0.000445079391749242	0	0	0	0.000368014081179799	0.000547052412849773	0.000389271220614325	0.000389925401730955	0.00079202240941837
Lactobacillus_reuteri	0.000899752722455099	0.000623481591290774	0	0.00176127624030737	0.00231529318198915	0.00115260566758186	0.000425442584567473	0.000490151151136864	0.00122182944125127	0.00117101643267641
Streptococcus_gordonii	0.00548481543781944	0	0	0	0	0.000142320691582038	0.000747812598559341	0.00133688810814468	0.00092758144786767	0
Campylobacter_hominis	0.0021222842449039	0.00155939949371802	0.000525394628717965	0	0	0	0	0.00154509638277778	0	9.783826182106e-05
Clostridium_botulinum	0	0.00213307796087644	0.00782507520239764	0	0	0	0.00119924798093744	0.00371017929136733	0.00487400854667657	0.00157835746110414
Akkermansia_muciniphila	0.0012701467501756	0.00556610991828341	0.00311765572729944	0.00777271791450324	0.00217435773936363	0.000698201088976782	0.0029209382666086	0.00531008445693382	0.00127353700349221	0.000104496941854632
Eubacterium_rectale	0.00176029951999673	0	0.00135127478503141	0.00137138564824326	0.00144869750685485	0.00232484817156528	0	0.00215491816083762	0	0
Bifidobacterium_animalis	0.00373422589135223	0.000606381983106687	0	0	0.000276973868088523	0	0	0.000345481112605751	0.00255189733011686	0.00168817439482304
Desulfovibrio_desulfuricans	0	0.000531474917039501	0.00110865058323122	0.000711149853578761	0	0.00143097002567844	0.000160993781777011	0.00228360995501675	0	0.000765170371241681
Aggregatibacter_aphrophilus	0.000392795466643273	0.000557665377475315	0	0.000570636352103265	0.00040264914295984	0.00234381862370016	0	0.00286223443222115	0.00210102228399971	0.00237297834858207
Atopobium_parvulum	0.000652176475091067	0.000541277931896529	0	0.000382732955204808	0.000854712765389817	0.000787496507286367	0	0.000254318138801983	0.000184028095796685	0
Eggerthella_lenta	0.00188990798160388	0.00201074780869188	0.00252978484275219	0	0.00100636302951107	0	0.00272542605028101	0.00231665949850989	0.00272622932611914	0
Veillonella_parvula	0.000319361796013604	0.000201700958474962	0.0011397479399235	0.001841447393526	0	0.000182833219148493	0	0	0.000176204926393157	0.00148041028016634
Gardnerella_vaginalis	0	0.000316491424446478	0.00024943954469728	0.00711737820321718	0.000282585766145223	0.000356681591143043	0.000621870702519288	0	0	0.00076394974624862
Lactobacillus_casei	0	0.000765913141938726	0.00168037597153217	0.00206798770306906	0.000792981674355403	0	0.000619932915909143	0.00426588139493392	0.00611708965581243	0
Lactobacillus_rhamnosus	0	0	0.000342270209013752	0.0110142913934676	0	0.00125406618182258	0	0.00113988238455773	0.000437797565291859	0.00540917370767479
Haemophilus_influenzae	0	0	0.000398181645564805	0.000504637933823734	0.000264313864798825	0	0	0.000683035055106262	0	0.000654156893552586
Mycoplasma_hominis	0.000135684254976063	0	0.00124648668245402	0.00018361233901519	7.94272578482875e-05	9.49971991533538e-05	0.000283552424657756	0.000196859569219406	0	0.000212485164859561
Lactobacillus_crispatus	0.000928862494411652	0.000515238588055764	0.000647569271399238	0.00546568953063269	0.000659158881798554	0	0.000371892482491956	0.000326681687202239	0.000255439656051716	0.000207771800994997
Prevotella_melaninogenica	0.00140870074384955	0.00380613939146348	0	0	0.0024840685340459	0.00251350237545939	0.000592196487838166	0	0.000526552309968351	0
