ID	UMAP1	UMAP2	Abd_type	SampleID
S001	-1.63354820846813	0.534906063242727	Taxonomic	sample_1
S002	-0.339264086296412	0.162457104166364	Taxonomic	sample_2
S003	0.138377457089133	-1.62264086255713	Taxonomic	sample_3
S004	2.11543005003318	-0.0857982390822634	Taxonomic	sample_4
S005	1.53158029832217	0.914762385038006	Taxonomic	sample_5
S006	-1.96871612262775	-0.0114675464884599	Taxonomic	sample_6
S007	-1.25598192765072	-0.246683175400483	Taxonomic	sample_7
S008	-1.79489081757745	1.32158488805578	Taxonomic	sample_8
S009	1.16534353404996	0.663258041437451	Taxonomic	sample_9
S010	-0.23338458351089	1.74837827401143	Taxonomic	sample_10
S011	2.20819200154471	-0.923535053819162	Taxonomic	sample_11
S012	-1.06864137787936	1.29211937210033	Taxonomic	sample_12
S013	-1.30508210833152	0.00700407476262299	Taxonomic	sample_13
S014	2.23462200800665	-1.48975813966145	Taxonomic	sample_14
S015	-1.74788614294614	1.24222647688852	Taxonomic	sample_15
S016	-1.300589199106	0.967135824962044	Taxonomic	sample_16
S017	2.45110793490545	-0.949517406238878	Taxonomic	sample_17
S018	1.29590197268444	0.139345167615077	Taxonomic	sample_18
S019	-0.493237621548746	1.85706995728701	Taxonomic	sample_19
S020	-1.56984956332235	0.905579553839813	Taxonomic	sample_20
S021	-0.537673875195404	-0.914598928105879	Taxonomic	sample_21
S022	-1.12045001118922	-0.962057325638894	Taxonomic	sample_22
S023	-0.846645835973549	-1.22407896581197	Taxonomic	sample_23
S024	-0.419863650520888	-1.50292188247851	Taxonomic	sample_24
S025	-1.14050819886159	0.343672224431085	Taxonomic	sample_25
S026	-0.362697261132563	1.83867893682762	Taxonomic	sample_26
S027	-0.0652361668401351	1.15149743646102	Taxonomic	sample_27
S028	1.1588724936327	-1.54157393529901	Taxonomic	sample_28
S029	2.41903452118258	-0.340952374562306	Taxonomic	sample_29
S030	0.547345238301092	-0.186371565675645	Taxonomic	sample_30
S031	1.13720097687017	-0.647558266535992	Taxonomic	sample_31
S032	0.214396710637757	1.52278302698558	Taxonomic	sample_32
S033	1.59212661048257	-0.702086459481642	Taxonomic	sample_33
S034	-0.0931647342559376	-0.0239085774120826	Taxonomic	sample_34
S035	-2.16252496592063	0.985455569674524	Taxonomic	sample_35
S036	1.80240278008505	-1.29014003389478	Taxonomic	sample_36
S037	2.2468221967854	-0.0825969893736858	Taxonomic	sample_37
S038	0.796851839261087	0.460039831839983	Taxonomic	sample_38
S039	1.70102822675412	0.0151812643740437	Taxonomic	sample_39
S040	0.289530410471173	0.862373113634143	Taxonomic	sample_40
S041	-1.82243406943415	0.687677365657979	Taxonomic	sample_41
S042	0.633421417557383	-0.0946518576311384	Taxonomic	sample_42
S043	0.670673729826951	0.85214798120972	Taxonomic	sample_43
S044	-0.396472119127582	0.777760238774896	Taxonomic	sample_44
S045	-0.0314336442030712	0.561238789838792	Taxonomic	sample_45
S046	-1.31005765999779	-0.874413237842539	Taxonomic	sample_46
S047	-0.388678778752011	1.40720617507416	Taxonomic	sample_47
S048	1.75415879181926	0.0240992415692927	Taxonomic	sample_48
S049	-0.422083058393751	0.649245336545677	Taxonomic	sample_49
S050	1.70859062748335	-1.28632040012458	Taxonomic	sample_50
S051	-0.847771970497483	-0.163957247092162	Taxonomic	sample_51
S052	1.79403125825248	0.337687925929926	Taxonomic	sample_52
S053	-1.97816948935099	1.54451294851675	Taxonomic	sample_53
S054	1.86331669749578	-1.92970691307602	Taxonomic	sample_54
S055	2.39392683143368	-1.21959206731751	Taxonomic	sample_55
S056	-1.78172302080695	0.92999748557559	Taxonomic	sample_56
S057	0.566579242441683	-1.5676275305789	Taxonomic	sample_57
S058	1.07486384556434	-1.96911147462911	Taxonomic	sample_58
S059	0.408672973798175	-0.404665242519107	Taxonomic	sample_59
S060	1.25824620309358	-0.715059122426245	Taxonomic	sample_60
S061	-0.607771498032488	0.397382672065611	Taxonomic	sample_61
S062	-1.74785224144571	-0.699703540533752	Taxonomic	sample_62
S063	0.292363356768449	0.482968047158646	Taxonomic	sample_63
S064	-1.62130243530361	-0.657377546574301	Taxonomic	sample_64
S065	-0.707414277438412	0.299967240091987	Taxonomic	sample_65
S066	1.58336459331116	-0.921953536945597	Taxonomic	sample_66
S067	-1.27261148288804	1.80095782212952	Taxonomic	sample_67
S068	0.835449005822026	1.36080822401813	Taxonomic	sample_68
S069	0.219758198371817	-0.922273231862628	Taxonomic	sample_69
S070	-0.873499819910361	0.954535027118762	Taxonomic	sample_70
S071	-0.981913644159455	0.614459350363607	Taxonomic	sample_71
S072	-0.250276012180658	-1.09062892442343	Taxonomic	sample_72
S073	1.46370032467992	-1.76457699141312	Taxonomic	sample_73
S074	-0.319433222999381	1.12007971279379	Taxonomic	sample_74
S075	1.15310322326089	-2.20009093303604	Taxonomic	sample_75
S076	1.39374062367998	1.06624588570766	Taxonomic	sample_76
S077	-1.57662412524526	0.28298706884248	Taxonomic	sample_77
S078	-1.87061166178579	0.104103063636082	Taxonomic	sample_78
S079	-0.985362356577831	-1.12168753784125	Taxonomic	sample_79
S080	1.09711350263038	-0.309813114115782	Taxonomic	sample_80
S081	-0.324473411520414	-0.419397055762272	Taxonomic	sample_81
S082	-2.36689096588953	1.21767100645614	Taxonomic	sample_82
S083	1.73014197570287	-0.392337339813286	Taxonomic	sample_83
S084	1.00412267904987	-1.82062115315642	Taxonomic	sample_84
S085	2.16938386919812	0.603469303234877	Taxonomic	sample_85
S086	-1.48381842566364	1.39484062385027	Taxonomic	sample_86
S087	2.37860858851793	0.421811160156126	Taxonomic	sample_87
S088	-2.26269098247709	0.52215923740948	Taxonomic	sample_88
S089	-0.781137050217056	-1.59116189791968	Taxonomic	sample_89
S090	-2.26380862253214	0.817131025454277	Taxonomic	sample_90
S091	0.0373206249078954	0.963999188608386	Taxonomic	sample_91
S092	-1.02648529241039	-0.422860821170417	Taxonomic	sample_92
S093	-0.573992738005215	-0.365118441880876	Taxonomic	sample_93
S094	1.63790135610505	-1.64656970098041	Taxonomic	sample_94
S095	-1.79591874180037	0.351750250032105	Taxonomic	sample_95
S096	0.407576655786988	-1.3695802007863	Taxonomic	sample_96
S097	-0.857704038654147	1.63721455666121	Taxonomic	sample_97
S098	-0.240134314337654	-0.560004086913994	Taxonomic	sample_98
S099	-1.39360917512201	0.431652012005324	Taxonomic	sample_99
S100	0.0476993486564385	-0.304167678237367	Taxonomic	sample_100
S001.1	1.8538607974848	-0.537320123442942	Sequence	sample_1
S002.1	1.35693414827836	0.160339730941859	Sequence	sample_2
S003.1	1.06022299761222	0.858574749032268	Sequence	sample_3
S004.1	-1.8360721222657	1.26843504266312	Sequence	sample_4
S005.1	-2.03790145399778	0.653045713467819	Sequence	sample_5
S006.1	0.875576503639349	-2.03731550693583	Sequence	sample_6
S007.1	1.2677119022869	-1.07233877781976	Sequence	sample_7
