ID	NMDS1	NMDS2	Abd_type	SampleID
S001	0.112205023781165	0.105483831936964	Taxonomic	sample_1
S002	-0.115717566474287	0.0466589279705643	Taxonomic	sample_2
S003	0.00359631670037466	-0.0878490068188587	Taxonomic	sample_3
S004	0.119787230446746	0.026209385061653	Taxonomic	sample_4
S005	0.0386817016794592	0.0501107894894777	Taxonomic	sample_5
S006	0.107449927025189	-0.109401819434275	Taxonomic	sample_6
S007	0.0632766059134082	0.0744066552302966	Taxonomic	sample_7
S008	0.0105888319410435	0.205461657102628	Taxonomic	sample_8
S009	0.0673019248157593	0.0018574886903147	Taxonomic	sample_9
S010	-0.1602719537873	-0.0278583108910785	Taxonomic	sample_10
S011	-0.0918943263519902	-0.117372531729497	Taxonomic	sample_11
S012	0.059571400396948	0.118207546112575	Taxonomic	sample_12
S013	0.0476130217140324	0.00247784868609255	Taxonomic	sample_13
S014	-0.0502893841265659	0.102118063987933	Taxonomic	sample_14
S015	-0.0546405968110641	0.00154730398472532	Taxonomic	sample_15
S016	-0.0626169385993366	-0.0889857223455386	Taxonomic	sample_16
S017	0.100594090994266	-0.0940942234643206	Taxonomic	sample_17
S018	-0.00729600396207379	-0.00866875753663183	Taxonomic	sample_18
S019	0.0286459276118809	0.0259431507405527	Taxonomic	sample_19
S020	-0.0330220141906315	-0.0378305845315116	Taxonomic	sample_20
S021	0.085554700476885	0.0100951942254155	Taxonomic	sample_21
S022	-0.0439451879424671	0.066758839496728	Taxonomic	sample_22
S023	-0.054240426384636	-0.0170048613904746	Taxonomic	sample_23
S024	-0.138729911407598	-0.0700643785363688	Taxonomic	sample_24
S025	-0.0207162362510506	0.0856739783015637	Taxonomic	sample_25
S026	-0.0182074275557617	-0.0178898238963098	Taxonomic	sample_26
S027	0.00544256385987196	0.0570715311648191	Taxonomic	sample_27
S028	-0.0289730399340674	-0.0413907952485486	Taxonomic	sample_28
S029	0.0587056854765774	-0.141220831021013	Taxonomic	sample_29
S030	-0.0356514316481737	0.0268964540092627	Taxonomic	sample_30
S031	-0.00711316638733831	-0.0332174947341102	Taxonomic	sample_31
S032	0.0958604642878507	-0.00818316758912401	Taxonomic	sample_32
S033	-0.051704879344447	-0.0445117554277115	Taxonomic	sample_33
