ID	NMDS1	NMDS2	Abd_type	SampleID
S001	-0.0507014716775643	-0.0297990294210182	Taxonomic	sample_1
S002	0.0302973599913973	-0.0959090668367035	Taxonomic	sample_2
S003	0.0849171201309225	-0.0884446603841771	Taxonomic	sample_3
S004	0.0107110324401596	0.0423867440425024	Taxonomic	sample_4
S005	-0.0558073327627994	-0.0281454326448802	Taxonomic	sample_5
S006	-0.0603480561153708	0.0273133527789993	Taxonomic	sample_6
S007	0.0776599512166259	0.110288037365677	Taxonomic	sample_7
S008	0.100145791788301	-0.0427769248158409	Taxonomic	sample_8
S009	-0.0020644968073967	0.0556540023297034	Taxonomic	sample_9
S010	0.0410539779535709	-0.0813159656815375	Taxonomic	sample_10
S011	0.0148821064577807	-0.147159401907876	Taxonomic	sample_11
S012	0.0377250389002202	-0.0248566429513519	Taxonomic	sample_12
S013	0.0169752515147816	-0.0132965482545061	Taxonomic	sample_13
S014	0.0702397839078197	-0.00240092144280784	Taxonomic	sample_14
S015	-0.0411048079998732	-0.0153440502540102	Taxonomic	sample_15
S016	-0.0144366001803582	0.0902869402040492	Taxonomic	sample_16
S017	0.0911386167870688	-0.0412745668478075	Taxonomic	sample_17
S018	-0.115657074587278	0.0271238863453449	Taxonomic	sample_18
S019	-0.0436504190956343	0.108684961228138	Taxonomic	sample_19
S020	-0.00704847796173587	-0.00183037538919096	Taxonomic	sample_20
S021	0.067184686372187	0.0710221751187695	Taxonomic	sample_21
S022	-0.0620257822294449	-0.0593467369916029	Taxonomic	sample_22
S023	0.00398753346670583	-0.0805024956785179	Taxonomic	sample_23
S024	0.0747454300880584	0.0141073210622821	Taxonomic	sample_24
S025	-0.0132897823150231	-0.0214328153887879	Taxonomic	sample_25
S026	0.130922156532025	0.0857782482205995	Taxonomic	sample_26
S027	-0.0522779868256747	0.0772120383951965	Taxonomic	sample_27
S028	-0.01300000780208	-0.122557547473696	Taxonomic	sample_28
S029	-0.00951694263534195	0.0691189500987692	Taxonomic	sample_29
S030	0.0777061388046764	0.0573005552633576	Taxonomic	sample_30
S031	0.0966062723660655	-0.017953947241431	Taxonomic	sample_31
S032	-0.16311630815515	-0.0604985013132273	Taxonomic	sample_32
S033	-0.150172616905152	0.0466025437005044	Taxonomic	sample_33
S034	-0.091895516695561	-0.0367797770833392	Taxonomic	sample_34
S035	0.019106504048506	0.0251252131681579	Taxonomic	sample_35
S036	-0.0226194666014807	-0.104938205033522	Taxonomic	sample_36
S037	-0.0544748103918794	-0.080264322740479	Taxonomic	sample_37
S038	0.0326277985037062	-0.00175663055655407	Taxonomic	sample_38
S039	-0.0254022641777574	0.0336284799952952	Taxonomic	sample_39
S040	0.102295547145959	0.0346336144404753	Taxonomic	sample_40
S041	0.00794788534357829	-0.0975694878811606	Taxonomic	sample_41
S042	-0.0761042456414909	0.085103146281209	Taxonomic	sample_42
S043	-0.0248440629313783	0.162115652489486	Taxonomic	sample_43
S044	0.158750803028537	-0.0244079300376971	Taxonomic	sample_44
S045	0.0572361913870648	0.12806533438064	Taxonomic	sample_45
S046	-0.123315432078148	0.055312154069237	Taxonomic	sample_46
S047	-0.0770600843573306	-0.0436306022715779	Taxonomic	sample_47
S048	0.0741446818578054	0.0381982778219151	Taxonomic	sample_48
S049	-0.0595149168984236	0.0229876894025651	Taxonomic	sample_49
S050	0.0471681347255488	0.00129192177846075	Taxonomic	sample_50
S051	-0.00717647624123597	0.0155691688350925	Taxonomic	sample_51
S052	-0.158484205184748	0.0464117195811671	Taxonomic	sample_52
S053	-0.0944588601736141	-0.0149049556759849	Taxonomic	sample_53
S054	0.0250361570198156	0.0185367376151477	Taxonomic	sample_54
S055	-0.0075365961568156	0.00417712401851324	Taxonomic	sample_55
S056	0.0189635748760807	0.0713813692018871	Taxonomic	sample_56
S057	-0.0412211748876964	0.0258028724498842	Taxonomic	sample_57
S058	0.0192233246845856	0.16426758505182	Taxonomic	sample_58
S059	0.0582311160729298	-0.0942957589355016	Taxonomic	sample_59
S060	-0.0792373432041667	0.121809376929558	Taxonomic	sample_60
S061	-0.0127203854543107	0.0471072216313823	Taxonomic	sample_61
S062	0.0138822042039609	0.038022147625792	Taxonomic	sample_62
S063	0.0417903473057976	-0.0136932665568241	Taxonomic	sample_63
S064	-0.0605715858177535	0.0624708651065417	Taxonomic	sample_64
S065	0.123458532573286	0.022331011989004	Taxonomic	sample_65
S066	0.0577279754846139	-0.0755825025957486	Taxonomic	sample_66
S067	-0.0314416211266673	-0.0128203124998616	Taxonomic	sample_67
S068	-0.0250143741269742	0.0835674161560963	Taxonomic	sample_68
S069	-0.0816823569174067	-0.0833305886959737	Taxonomic	sample_69
S070	0.0126136603109904	0.0852409871234112	Taxonomic	sample_70
S071	0.025103196894197	-0.136500294192252	Taxonomic	sample_71
S072	-0.0546528774562658	0.130097431945676	Taxonomic	sample_72
S073	-0.0373228008647608	-0.108344271091664	Taxonomic	sample_73
S074	0.103190157063004	-0.0837223964835873	Taxonomic	sample_74
S075	0.0663243006666218	0.0182956840004571	Taxonomic	sample_75
S076	-0.0882331057597204	0.0187164172329721	Taxonomic	sample_76
S077	-0.0767152992530476	-0.0598607823962495	Taxonomic	sample_77
S078	0.00872416561823307	-0.0136696852770366	Taxonomic	sample_78
S079	-0.0332939656698205	-0.0828618373427614	Taxonomic	sample_79
S080	-0.0331325162771002	-0.0448914349905461	Taxonomic	sample_80
S081	0.0196185791425037	-0.0577505519751033	Taxonomic	sample_81
S082	0.0822448332373215	-0.0241786187356317	Taxonomic	sample_82
S083	0.0474331986243694	-0.0286789263575018	Taxonomic	sample_83
S084	0.0869016501193806	-0.0421289766615874	Taxonomic	sample_84
S085	0.00769951790883148	-0.105698419613846	Taxonomic	sample_85
S086	0.0453488109234982	0.0224928984502052	Taxonomic	sample_86
S087	-0.131094971130561	-0.00568386824190162	Taxonomic	sample_87
S088	0.101829766854248	0.0768286262747974	Taxonomic	sample_88
S089	-0.100210371000761	-0.142687993541489	Taxonomic	sample_89
S090	0.0157352716180605	0.108190561650533	Taxonomic	sample_90
S091	-0.0335729745045216	-0.00202992637458891	Taxonomic	sample_91
S092	-0.0147968585134751	0.105953825559535	Taxonomic	sample_92
S093	-0.0832534112224474	0.0532437869395179	Taxonomic	sample_93
S094	0.0986371348499819	0.000366333404606827	Taxonomic	sample_94
S095	0.102321263316901	-0.063671527206984	Taxonomic	sample_95
S096	-0.0724556609017675	0.0153056282578659	Taxonomic	sample_96
S097	-0.14612878736331	-0.111016759236595	Taxonomic	sample_97
S098	0.094750716577068	0.0310835104536929	Taxonomic	sample_98
S099	0.0262138710423692	-0.0981531400858276	Taxonomic	sample_99
S100	0.0846784212905547	0.013737833821858	Taxonomic	sample_100
S0011	0.0115074066214375	-0.0769237815625261	Sequence	sample_1
S0021	0.0326741010132393	-0.0832460864517492	Sequence	sample_2
S0031	-0.0761878636149563	-0.100147483653224	Sequence	sample_3
S0041	0.0232281697782727	0.0369689048208325	Sequence	sample_4
S0051	-0.111048455828696	-0.0526876425081126	Sequence	sample_5
S0061	0.00821144053085548	0.00956216171119697	Sequence	sample_6
S0071	0.00800536859715317	0.184524796654055	Sequence	sample_7
S0081	0.0695370126096166	0.0107985195350931	Sequence	sample_8
S0091	-0.0408717800884187	0.056018313852182	Sequence	sample_9
S0101	-0.0527233420987712	-0.0429779696135724	Sequence	sample_10
S0111	-0.12926269346567	-0.0936831639942464	Sequence	sample_11
S0121	0.0334016595426885	-0.0264331909152267	Sequence	sample_12
S0131	-0.00700888603965477	0.02846864077077	Sequence	sample_13
S0141	0.0917710153473431	0.07556603806321	Sequence	sample_14
S0151	-0.0737616336822993	0.103200783138296	Sequence	sample_15
S0161	-0.0117514212516804	-0.0811416701201153	Sequence	sample_16
S0171	0.0528267984716588	0.0120388155311804	Sequence	sample_17
S0181	0.0225632484145181	-0.0764505980316893	Sequence	sample_18
S0191	-0.104304421525048	0.0166604645641327	Sequence	sample_19
S0201	0.025475524598341	-0.00798992328613715	Sequence	sample_20
S0211	0.00973464723378569	0.00941857874623519	Sequence	sample_21
S0221	0.0400196478344123	-0.130474344733227	Sequence	sample_22
S0231	0.0505206887582267	-0.00432396211038363	Sequence	sample_23
S0241	-0.0271161983486631	0.0180899605806795	Sequence	sample_24
S0251	0.0206318957398632	-0.0593694725475456	Sequence	sample_25
S0261	-0.0381738145293363	0.0841937293500303	Sequence	sample_26
S0271	-0.0608809393087301	-0.039037151213842	Sequence	sample_27
S0281	-0.145974713499657	0.0326014591167047	Sequence	sample_28
S0291	0.036338301937995	-0.0308860833226054	Sequence	sample_29
S0301	0.0379481555636554	0.0732808192378369	Sequence	sample_30
S0311	0.104743760587071	-0.102075661100675	Sequence	sample_31
