ID	NMDS1	NMDS2	Abd_type	SampleID
S001	0.0210075918384207	0.00598817345846522	Taxonomic	sample_1
S002	-0.08997284252437	0.00731900544104958	Taxonomic	sample_2
S003	-0.00158434499943302	0.0130138977818809	Taxonomic	sample_3
S004	0.0626151681415192	0.00361273906368706	Taxonomic	sample_4
S005	0.025160000753898	-0.0190519016318121	Taxonomic	sample_5
S006	-0.140338442976072	0.0901771338233311	Taxonomic	sample_6
S007	-0.0550493661199679	-0.00484652232528206	Taxonomic	sample_7
S008	0.00401323699855751	-0.081465945265662	Taxonomic	sample_8
S009	-0.100775276995566	-0.033855909408604	Taxonomic	sample_9
S010	-0.0111356740466411	-0.170742490920965	Taxonomic	sample_10
S011	0.0827254092740323	0.01495412730077	Taxonomic	sample_11
S012	0.0454812852320172	-0.138524730906125	Taxonomic	sample_12
S013	-0.0944498612218255	0.00698291216316566	Taxonomic	sample_13
S014	-0.104656727734015	-0.0411713381547724	Taxonomic	sample_14
S015	0.0196458109157771	0.0846815592058416	Taxonomic	sample_15
S016	-0.0156948386349947	0.158761935082865	Taxonomic	sample_16
S017	-0.00226039010613653	0.156344758137083	Taxonomic	sample_17
S018	0.0020076164910372	-0.123644183245743	Taxonomic	sample_18
S019	0.0323090360297552	-0.00490850459217919	Taxonomic	sample_19
S020	-0.00629668747478106	0.0265683931591539	Taxonomic	sample_20
S021	-0.0477354533155509	0.0323508069937266	Taxonomic	sample_21
S022	-0.0691417186262655	-0.0747741083242916	Taxonomic	sample_22
S023	0.0809557259602364	0.0880221276165317	Taxonomic	sample_23
S024	5.41143369770072e-05	-0.025151834735189	Taxonomic	sample_24
S025	0.0215342402209299	-0.0952101452234044	Taxonomic	sample_25
S026	0.141403843994727	-0.100518668525521	Taxonomic	sample_26
S027	-0.0466934714852098	-0.0236335890333988	Taxonomic	sample_27
S028	0.170118650054235	0.0396719280918028	Taxonomic	sample_28
S029	-0.112989316974873	-0.0247434313387873	Taxonomic	sample_29
S030	-0.035373478554836	-0.0183342292096169	Taxonomic	sample_30
S031	-0.0568221261143325	0.0415764382314529	Taxonomic	sample_31
S032	-0.0170443130694475	0.0826498080637197	Taxonomic	sample_32
S033	0.000597644976407613	-0.00891117653132496	Taxonomic	sample_33
S034	-0.00288675635149213	-0.0661368930041323	Taxonomic	sample_34
S035	0.0954179718911684	0.0549711817424864	Taxonomic	sample_35
S036	0.0611449163630745	-0.113258886563095	Taxonomic	sample_36
S037	0.0331256248615545	-0.000210744110917372	Taxonomic	sample_37
S038	-0.0212064096211507	-0.0687458805004241	Taxonomic	sample_38
S039	-0.103055554373425	0.0843859704197821	Taxonomic	sample_39
S040	0.0116344756543017	0.0602528389182614	Taxonomic	sample_40
S041	-0.0759025031331714	0.0166940014040355	Taxonomic	sample_41
S042	-0.0583782638201617	0.0499960639934935	Taxonomic	sample_42
S043	0.0467830269265662	0.110188664013714	Taxonomic	sample_43
S044	0.0838305963506004	0.023175383490334	Taxonomic	sample_44
S045	-0.0444104833295356	-0.0045016112035253	Taxonomic	sample_45
S046	0.111242921582154	-0.0160978052422075	Taxonomic	sample_46
S047	0.0615007812465361	0.0902155562631677	Taxonomic	sample_47
S048	-0.00778920080860441	0.0474817761353209	Taxonomic	sample_48
S049	-0.0508810610352764	-0.0517307315135754	Taxonomic	sample_49
S050	-0.0775519045807482	0.158634388417925	Taxonomic	sample_50
S051	-0.022137690313304	0.044167076839144	Taxonomic	sample_51
S052	0.018172900089029	-0.0209170192245566	Taxonomic	sample_52
S053	0.00204528699246926	-0.0144436447565949	Taxonomic	sample_53
S054	0.000534176941829334	0.102938690288154	Taxonomic	sample_54
S055	0.100747783043868	-0.0400028966623662	Taxonomic	sample_55
S056	-0.0204977503587464	0.0350728418237562	Taxonomic	sample_56
S057	0.0209764133437321	-0.0568465692766606	Taxonomic	sample_57
S058	-0.0497426653517748	-0.0145015112578448	Taxonomic	sample_58
S059	0.0825166815324512	-0.0295360534861957	Taxonomic	sample_59
S060	0.0828398057188985	-0.0664849686572886	Taxonomic	sample_60
S061	-0.109724853154982	-0.157282182812406	Taxonomic	sample_61
S062	0.0197581790260281	0.0477316301963268	Taxonomic	sample_62
S063	0.0671797321955265	-0.0609481714901288	Taxonomic	sample_63
S064	0.0594215424211684	0.0364038658117323	Taxonomic	sample_64
S065	-0.138181664510047	-0.0199056073499553	Taxonomic	sample_65
S066	0.0436530320386187	0.114882788072626	Taxonomic	sample_66
S067	0.0705241011181264	-0.000345275206883822	Taxonomic	sample_67
S068	0.164208713914442	-0.014766885388809	Taxonomic	sample_68
S069	-0.0535080262565552	0.0254000873867027	Taxonomic	sample_69
S070	-0.156146721996208	-0.128924034908545	Taxonomic	sample_70
S071	-0.0574811538118892	0.0724480258323766	Taxonomic	sample_71
S072	-0.0617051416802451	-0.136599101787187	Taxonomic	sample_72
S073	0.0839217535303069	0.0918319023996042	Taxonomic	sample_73
S074	0.100091599565457	-0.104455429936837	Taxonomic	sample_74
S075	-0.186230112394623	0.042400402359401	Taxonomic	sample_75
S076	0.0602355627934196	0.0523013596785145	Taxonomic	sample_76
S077	0.000750727296494225	-0.0609743724993997	Taxonomic	sample_77
S078	0.0875002273006256	0.0867608220367542	Taxonomic	sample_78
S079	0.00586578787839434	0.00250657794175297	Taxonomic	sample_79
S080	0.0134832290371084	-0.0306260736936146	Taxonomic	sample_80
S081	0.0377057792570108	-0.0994645494180606	Taxonomic	sample_81
S082	0.0340530224809004	0.0591767428778508	Taxonomic	sample_82
S083	-0.00984768355227255	0.132057112066446	Taxonomic	sample_83
S084	0.055704017193652	-0.0177403570262728	Taxonomic	sample_84
S085	-0.0298197300715749	-0.053824788129839	Taxonomic	sample_85
S086	-0.0700653967871618	0.0767860154807396	Taxonomic	sample_86
S087	0.00868835645118107	0.0873311455781737	Taxonomic	sample_87
S088	0.0678145262399367	-0.0425784331992525	Taxonomic	sample_88
S089	-0.066816379780889	0.0187317560985279	Taxonomic	sample_89
S090	-0.123090693028928	0.0680066881540316	Taxonomic	sample_90
S091	0.033182501966006	-0.0417184688191464	Taxonomic	sample_91
S092	0.00251315500467143	0.00599988261673046	Taxonomic	sample_92
S093	-0.00817908185202455	0.00195542655054815	Taxonomic	sample_93
S094	0.0823205143314917	-0.00692462981533872	Taxonomic	sample_94
S095	-0.123758991265062	-0.0805479819596107	Taxonomic	sample_95
S096	-0.0188690010167353	-0.0455388060950642	Taxonomic	sample_96
S097	0.122620697344414	-0.00690646549572672	Taxonomic	sample_97
S098	-0.0173632594026145	-0.0395592939301752	Taxonomic	sample_98
S099	0.0575301485017396	0.00265016407870534	Taxonomic	sample_99
S100	-0.0276271800299606	-0.0536777387873295	Taxonomic	sample_100
S0011	-0.00590148647093605	-0.0724428474341265	Sequence	sample_1
S0021	-7.61371884507381e-05	0.0841511046346672	Sequence	sample_2
S0031	-0.0931422934356929	0.0737844717613882	Sequence	sample_3
S0041	-0.00481562105265633	-0.0668531832931182	Sequence	sample_4
S0051	-0.0374705843118938	0.109413075347738	Sequence	sample_5
S0061	-0.0521135273415608	0.159348520052158	Sequence	sample_6
S0071	0.020638601502707	0.0251373718745745	Sequence	sample_7
S0081	-0.0168588509530201	0.000148479934443276	Sequence	sample_8
S0091	-0.0116361503522357	0.0579829734981001	Sequence	sample_9
S0101	-0.0859148268620408	-0.107750652884563	Sequence	sample_10
S0111	0.0802269478439307	0.00649407065734473	Sequence	sample_11
S0121	0.0581252109397079	0.114753033537848	Sequence	sample_12
S0131	-0.0884504782557406	0.0492935341250605	Sequence	sample_13
S0141	-0.0431196690257347	0.127919260787721	Sequence	sample_14
S0151	-0.0547160948680292	-0.0474077093364603	Sequence	sample_15
S0161	-0.182080752003461	-0.037733878778772	Sequence	sample_16
S0171	0.0242517468309197	-0.0543181458524327	Sequence	sample_17
S0181	0.0299661511695064	-0.0595116427010549	Sequence	sample_18
S0191	0.0666288772169297	-0.0395148439424037	Sequence	sample_19
S0201	0.0196805456153154	-0.0201068014440265	Sequence	sample_20
S0211	0.0492583525860392	0.0343347452261513	Sequence	sample_21
S0221	-0.015793393726518	-0.0513205506310228	Sequence	sample_22
S0231	0.0273750370043666	0.0692621678076865	Sequence	sample_23
S0241	0.0735932331701176	-0.0278651782474485	Sequence	sample_24
S0251	0.0496817988143513	0.0670743938879103	Sequence	sample_25
S0261	0.0632930793486994	-0.169584815120972	Sequence	sample_26
S0271	-0.0705727511380309	-0.0539829432252076	Sequence	sample_27
S0281	0.14992291629848	0.0768159173288469	Sequence	sample_28
S0291	-0.0362709072354387	0.011937731475928	Sequence	sample_29
S0301	0.0110060401842871	0.0307236478570411	Sequence	sample_30
S0311	-0.0400500748503737	0.0301875810097282	Sequence	sample_31
S0321	-0.115211295051688	-0.0319241262193448	Sequence	sample_32
S0331	0.0073775628676353	-0.014326227251126	Sequence	sample_33
S0341	-0.00916709847460189	0.0412695512548043	Sequence	sample_34
S0351	0.0441810366259553	0.108900148010727	Sequence	sample_35
S0361	-0.0187944719522975	-0.141298054964981	Sequence	sample_36
S0371	0.0246449808234034	-0.03648965141401	Sequence	sample_37
S0381	-0.0665948277278314	-0.118972354674055	Sequence	sample_38
S0391	0.00934419355003287	0.12720967986017	Sequence	sample_39
S0401	-0.00948072664148188	0.0646998088899465	Sequence	sample_40
S0411	-0.146071052678857	0.0152680172765812	Sequence	sample_41
S0421	-0.0541972475512746	0.051089141541812	Sequence	sample_42
S0431	-0.0725804291036217	-0.0664459763674804	Sequence	sample_43
S0441	0.0883722362841931	0.0362630961568712	Sequence	sample_44
S0451	0.0399325795326241	0.0249988555242489	Sequence	sample_45
S0461	0.138162004720608	-0.0771133322578842	Sequence	sample_46
S0471	0.0447219123795498	-0.020079237824363	Sequence	sample_47
S0481	-0.0832239734639001	0.0200396330149111	Sequence	sample_48
S0491	-0.0183191818655098	-0.0763162620136259	Sequence	sample_49
S0501	-0.207813160684055	0.0972181821464153	Sequence	sample_50
S0511	0.0318139779716008	-0.000349272926666446	Sequence	sample_51
S0521	-0.0364723635129586	0.00634593574743088	Sequence	sample_52
S0531	-0.0696474899870506	-0.00692831076483626	Sequence	sample_53
S0541	-0.0814068169763145	-0.0244345495187621	Sequence	sample_54
S0551	0.153094123562942	-0.0479905739273237	Sequence	sample_55
S0561	0.0524046004286002	0.0679400571276184	Sequence	sample_56
