ID	NMDS1	NMDS2	Abd_type	SampleID
S001	-0.0453236220602528	-0.160479432525649	Taxonomic	sample_1
S002	0.0446897189788729	-0.0981993327059717	Taxonomic	sample_2
S003	0.0363267606364934	-0.0245966459772469	Taxonomic	sample_3
S004	0.124374935003105	-0.0578187196477793	Taxonomic	sample_4
S005	-0.115210037351958	0.0393617827945804	Taxonomic	sample_5
S006	-0.0746009287916414	0.0873718325625074	Taxonomic	sample_6
S007	-0.01445638036934	-0.0366003029918186	Taxonomic	sample_7
S008	-0.0102379037704304	-0.0455425480395615	Taxonomic	sample_8
S009	-0.0441271196396772	0.147649949956786	Taxonomic	sample_9
S010	-0.035083837662535	-0.00166192779096458	Taxonomic	sample_10
S011	-0.00401848368539575	-0.0635639550128383	Taxonomic	sample_11
S012	-0.0648082747426271	0.0435425879655487	Taxonomic	sample_12
S013	-0.0952095923080259	-0.0526870863156605	Taxonomic	sample_13
S014	0.0189970732848575	-0.121609683564364	Taxonomic	sample_14
S015	0.0154157581366941	0.0631372207948546	Taxonomic	sample_15
S016	-0.0536671468930877	0.0592903773034642	Taxonomic	sample_16
S017	-0.0812696750287111	0.0598101734045161	Taxonomic	sample_17
S018	0.0170952117602229	0.0120880887643362	Taxonomic	sample_18
S019	0.0336412476413553	-0.0536876809482959	Taxonomic	sample_19
S020	0.109448276188661	0.0439982813291116	Taxonomic	sample_20
S021	0.0355311529835501	-0.0899342276350461	Taxonomic	sample_21
S022	0.104087074190005	0.03453027653381	Taxonomic	sample_22
S023	-0.0378677364913024	0.0786493257845682	Taxonomic	sample_23
S024	-0.0684621501859855	-0.109758621416202	Taxonomic	sample_24
S025	-0.00134566085551816	-0.0331297645795495	Taxonomic	sample_25
S026	0.00581947263004398	-0.0308444046020629	Taxonomic	sample_26
S027	0.113636559059836	-0.134256110676912	Taxonomic	sample_27
S028	-0.161456972871014	0.0314491997486792	Taxonomic	sample_28
S029	-0.0158776483707384	0.0792817522609747	Taxonomic	sample_29
S030	0.0202255474086389	0.067784093416936	Taxonomic	sample_30
S031	0.187027702566872	0.0278617138749351	Taxonomic	sample_31
S032	-0.0173975751670228	-0.0785716363042171	Taxonomic	sample_32
S033	-0.0432115572051812	0.031056760383117	Taxonomic	sample_33
S034	0.00139125032601893	0.0699952415254277	Taxonomic	sample_34
S035	-0.0181448001791851	0.0610377646357913	Taxonomic	sample_35
S036	-0.0060228353340857	-0.11779405773937	Taxonomic	sample_36
S037	0.0904812771751371	0.0750490879683293	Taxonomic	sample_37
S038	-0.127837806099485	0.107812431550475	Taxonomic	sample_38
S039	0.00172490485465568	-0.0455647904101423	Taxonomic	sample_39
S040	0.0227765688536985	0.0295844659558883	Taxonomic	sample_40
S041	-0.0196781668583563	-0.0706333825385087	Taxonomic	sample_41
S042	-0.0173363092630792	0.0663969161145153	Taxonomic	sample_42
S043	0.0590144287377983	-0.0420080435489529	Taxonomic	sample_43
