ID	PCOA1	PCOA2	Abd_type	SampleID
S001	-0.177831587067672	0.114610172591464	Taxonomic	sample_1
S002	0.0232030590339407	0.210094381064323	Taxonomic	sample_2
S003	-0.139365347136158	0.125613343262153	Taxonomic	sample_3
S004	0.0187662232411408	-0.0454359112094505	Taxonomic	sample_4
S005	0.0951488021629908	-0.047284855391894	Taxonomic	sample_5
S006	-0.0642440250164602	0.0303577588488393	Taxonomic	sample_6
S007	-0.260109588104865	0.0322657923340302	Taxonomic	sample_7
S008	0.0562554470931954	-0.0223494016156737	Taxonomic	sample_8
S009	0.0134709336627457	-0.166671370993652	Taxonomic	sample_9
S010	-0.0509988404869502	0.0986547026025593	Taxonomic	sample_10
S011	0.0979369180683121	0.0221162060713386	Taxonomic	sample_11
S012	-0.0831068865303082	0.0671111549916526	Taxonomic	sample_12
S013	0.193668622831551	0.107684427590254	Taxonomic	sample_13
S014	0.0514781261393545	0.0140908045252656	Taxonomic	sample_14
S015	0.026396624469221	0.0975797271589275	Taxonomic	sample_15
S016	-0.047957336533381	0.0876106039857847	Taxonomic	sample_16
S017	-0.00444047519036562	-0.167230519894004	Taxonomic	sample_17
S018	0.0899516976824605	-0.105113977683898	Taxonomic	sample_18
S019	0.00520327607525035	0.040857726388998	Taxonomic	sample_19
S020	-0.14552061214923	-0.112223661692468	Taxonomic	sample_20
S021	-0.185390394727689	0.0684488603266447	Taxonomic	sample_21
S022	0.0461712514171141	0.0931531174531109	Taxonomic	sample_22
S023	0.0430754787287555	0.14018281476446	Taxonomic	sample_23
S024	0.0723384559444835	0.117014067070477	Taxonomic	sample_24
S025	-0.0801150817229621	-0.00794909771231202	Taxonomic	sample_25
S026	-0.0228850031282901	-0.136175606283334	Taxonomic	sample_26
S027	-0.101102320405865	0.00748175576382511	Taxonomic	sample_27
S028	-0.0704752914394149	-0.024322165429107	Taxonomic	sample_28
S029	0.156160228571337	0.0145826354731301	Taxonomic	sample_29
S030	-0.177369799706568	-0.0404429610982324	Taxonomic	sample_30
S031	-0.0990435306769366	-0.211269373459859	Taxonomic	sample_31
S032	-0.0347291962754508	-0.0648708650796498	Taxonomic	sample_32
S033	0.0224234115952784	0.0136000072672256	Taxonomic	sample_33
S034	0.13981094439017	-0.194795667806185	Taxonomic	sample_34
S035	0.16220694618374	0.00317424686008053	Taxonomic	sample_35
S036	0.0721574776829833	-0.00514075131594832	Taxonomic	sample_36
S037	-0.0224362544749824	0.0598290620066604	Taxonomic	sample_37
S038	-0.0346749308206916	-0.142097281906047	Taxonomic	sample_38
S039	0.0133397216347479	0.0234112841387525	Taxonomic	sample_39
S040	0.118710829422522	0.0375660859126662	Taxonomic	sample_40
S041	0.211324858084008	-0.0255690709545792	Taxonomic	sample_41
S042	-0.0452388315406118	-0.0729364079356116	Taxonomic	sample_42
S043	0.142339431191296	0.0681560920082198	Taxonomic	sample_43
S044	-0.157832628879042	0.117421984513582	Taxonomic	sample_44
S045	-0.125545271032295	-0.0144412817929621	Taxonomic	sample_45
S046	-0.0410675166363281	-0.0256066046003092	Taxonomic	sample_46
S047	-0.0274546466027581	0.231829524637691	Taxonomic	sample_47
S048	-0.0638192655960621	0.0610279349936541	Taxonomic	sample_48
S049	-0.00787964361125577	0.0333124161777773	Taxonomic	sample_49
S050	-0.0957596122552239	-0.0176599798614144	Taxonomic	sample_50
S051	0.153842974172899	0.00596603220155484	Taxonomic	sample_51
S052	-0.121065383010973	-0.0479425040525317	Taxonomic	sample_52
S053	0.0351583593683332	0.0908505800479613	Taxonomic	sample_53
S054	-0.130982595933067	-0.190824175176629	Taxonomic	sample_54
S055	-0.0504414484248317	-0.00576280990039615	Taxonomic	sample_55
S056	-0.062326637309009	-0.0322884870735863	Taxonomic	sample_56
S057	-0.0711635450446755	0.0471566855429613	Taxonomic	sample_57
S058	-0.147245395062104	-0.150953850620382	Taxonomic	sample_58
S059	-0.0268321796711093	0.0416493122326988	Taxonomic	sample_59
S060	-0.0852995118130911	0.13332768507255	Taxonomic	sample_60
S061	0.0777463065299111	0.12472194678175	Taxonomic	sample_61
S062	0.0834133033872859	0.0906606715629733	Taxonomic	sample_62
S063	-0.0302902308424196	-0.258757137371245	Taxonomic	sample_63
S064	-0.169379192798506	0.0686842063874321	Taxonomic	sample_64
S065	-0.0339438073124808	0.11718442221974	Taxonomic	sample_65
S066	0.0975288837271497	0.0563709924763991	Taxonomic	sample_66
S067	0.148239946420829	-0.122785490793486	Taxonomic	sample_67
S068	0.0336905264467227	0.0408766931036683	Taxonomic	sample_68
S069	-0.0342984360770908	-0.0581312396083421	Taxonomic	sample_69
S070	0.0129338377247584	-0.130121621294162	Taxonomic	sample_70
S071	0.249042531864145	-0.103933094288977	Taxonomic	sample_71
S072	-0.00518576576329108	0.112935969509533	Taxonomic	sample_72
S073	-0.0240308464801771	0.0808285565608278	Taxonomic	sample_73
S074	-0.0442769314529211	0.0515537823450262	Taxonomic	sample_74
S075	0.0560042448098934	-0.150644093752318	Taxonomic	sample_75
S076	0.0365200085376449	-0.0715431811996024	Taxonomic	sample_76
S077	0.0432578523231895	-0.0742237372640451	Taxonomic	sample_77
S078	-0.00107241906180078	-0.109876617622822	Taxonomic	sample_78
S079	0.0646031020001844	-0.0958607773022888	Taxonomic	sample_79
S080	-0.137995347812813	-0.127342712969953	Taxonomic	sample_80
S081	-0.00123955253206618	0.224223467200439	Taxonomic	sample_81
S082	-0.045378309393822	-0.191336590022059	Taxonomic	sample_82
S083	-0.0143512361982136	0.113994243084586	Taxonomic	sample_83
S084	0.131640609171613	-0.00418901800926509	Taxonomic	sample_84
S085	0.0393068829838945	0.0632146036916855	Taxonomic	sample_85
S086	-0.158455999884804	0.00449014312484651	Taxonomic	sample_86
S087	-0.123617285534173	0.0916708282310369	Taxonomic	sample_87
S088	0.067023838988058	-0.0655717605851234	Taxonomic	sample_88
S089	0.0497178086694096	0.00214937696758893	Taxonomic	sample_89
S090	0.0361251699932021	0.0652414583592561	Taxonomic	sample_90
S091	0.149844979144455	0.160994508599178	Taxonomic	sample_91
S092	-0.116958251132408	0.0170459622879536	Taxonomic	sample_92
S093	-0.121116399420465	-0.0448840616520624	Taxonomic	sample_93
S094	0.0967890505378711	0.0358679630831092	Taxonomic	sample_94
S095	0.0765624323702391	-0.0768878367911808	Taxonomic	sample_95
S096	0.212065318352492	-0.0184324369465857	Taxonomic	sample_96
S097	0.0502104132618487	-0.0171924719615259	Taxonomic	sample_97
S098	0.105262842805444	-0.201364936793246	Taxonomic	sample_98
S099	0.178637435038788	0.107976764929	Taxonomic	sample_99
S100	-0.0333667982227343	-0.0880380896188939	Taxonomic	sample_100
S001.1	-0.218326639734583	0.0898827819652124	Sequence	sample_1
S002.1	-0.0353522794243301	-0.17167787008835	Sequence	sample_2
S003.1	-0.101356345122312	0.0670683975211559	Sequence	sample_3
S004.1	0.0502767589384545	-0.0158181836499279	Sequence	sample_4
S005.1	0.0137829236390927	-0.0695691130118525	Sequence	sample_5
S006.1	-0.0541544439003395	0.0922022602503626	Sequence	sample_6
S007.1	-0.173607723627313	0.145186252387603	Sequence	sample_7
S008.1	0.0397580819656913	0.00711721221175513	Sequence	sample_8
S009.1	0.147653034181223	0.177943269531855	Sequence	sample_9
S010.1	-0.118713010070313	-0.0383716807617698	Sequence	sample_10
S011.1	0.0634424855780005	-0.0668900310918584	Sequence	sample_11
S012.1	-0.0115261142603276	0.0680790005696089	Sequence	sample_12
S013.1	0.00534855849481963	-0.250896677373313	Sequence	sample_13
S014.1	0.012779171665896	-0.0802822333976684	Sequence	sample_14
S015.1	-0.0242450665438306	-0.19961506632294	Sequence	sample_15
S016.1	-0.0347390192607167	0.00603755433925166	Sequence	sample_16
S017.1	0.142951030312639	0.109206084662259	Sequence	sample_17
S018.1	0.0820683688046015	-0.00397151537953739	Sequence	sample_18
S019.1	0.0231896126295413	0.0191787612559812	Sequence	sample_19
S020.1	-0.0255717626748463	0.213785937373351	Sequence	sample_20
S021.1	-0.10748395522789	0.105137081994721	Sequence	sample_21
S022.1	-0.10416907486993	-0.138311345831782	Sequence	sample_22
S023.1	-0.0325591048592949	-0.0838913871866349	Sequence	sample_23
S024.1	0.0762229580950395	-0.106865691025483	Sequence	sample_24
S025.1	-0.0127398982217458	0.0605608825714463	Sequence	sample_25
S026.1	0.114969845551984	0.0242950451608533	Sequence	sample_26
S027.1	-0.148594798388298	-0.0327855341161785	Sequence	sample_27
S028.1	-0.17566712545559	0.0392522148861493	Sequence	sample_28
S029.1	0.112778692153181	-0.114913875516156	Sequence	sample_29
S030.1	-0.0812871430866542	0.145083993864648	Sequence	sample_30
S031.1	0.150830269050704	0.186798702952725	Sequence	sample_31
S032.1	0.077254629233368	-0.00287325254338328	Sequence	sample_32
S033.1	0.115198574603413	-0.015193537269087	Sequence	sample_33
S034.1	0.229444256856605	-0.0132291235586967	Sequence	sample_34
S035.1	0.0900199617461384	-0.0929414065738794	Sequence	sample_35
S036.1	0.070350310614187	-0.115937248534633	Sequence	sample_36
S037.1	-0.0792410169892059	0.0389360789211449	Sequence	sample_37
S038.1	0.0707893038826091	-0.0246596218675383	Sequence	sample_38
S039.1	0.0205715441659325	0.0188724130092666	Sequence	sample_39
S040.1	0.098312654391858	-0.104271701460957	Sequence	sample_40
S041.1	0.162814586182671	-0.171266707726035	Sequence	sample_41
S042.1	0.0749953824148744	0.0950797600745161	Sequence	sample_42
S043.1	-0.120680285636245	-0.105578774283306	Sequence	sample_43
S044.1	-0.161213235055327	0.0206774591333856	Sequence	sample_44
S045.1	-0.0244443843524139	0.139227192254575	Sequence	sample_45
S046.1	0.0114394885552186	0.0216666137815551	Sequence	sample_46
S047.1	-0.0810718357141111	-0.0151687594210852	Sequence	sample_47
S048.1	-0.0876552314613999	-0.0189881293340062	Sequence	sample_48
S049.1	0.0453289322573939	0.0864236393852774	Sequence	sample_49
S050.1	-0.103404498173095	0.0365227274809918	Sequence	sample_50
S051.1	0.0698093417272689	-0.13158749951011	Sequence	sample_51
S052.1	-0.0672943820840352	0.0688231118074471	Sequence	sample_52
S053.1	0.113061902018008	-0.0298309653777523	Sequence	sample_53
S054.1	0.0447600991556156	0.199423555398558	Sequence	sample_54
S055.1	-0.0482351926061745	0.0792317589896467	Sequence	sample_55
S056.1	-0.0709882358450113	0.0346291079369491	Sequence	sample_56
S057.1	0.0471500772990795	0.0312154140891645	Sequence	sample_57
S058.1	0.070031763278619	0.237511896620409	Sequence	sample_58
S059.1	0.0251707758838433	0.0932641400702821	Sequence	sample_59
S060.1	-0.0555341885454023	-0.122049041690136	Sequence	sample_60
S061.1	-0.142730124333478	-0.163385713429587	Sequence	sample_61
S062.1	-0.0463719108835156	-0.130247712682634	Sequence	sample_62
S063.1	0.160763326585586	0.235248163278024	Sequence	sample_63
S064.1	-0.0943934891639215	0.0914235745991604	Sequence	sample_64
S065.1	-0.206480154999084	-0.0481655106580715	Sequence	sample_65
S066.1	0.0234634507890395	-0.125449268436183	Sequence	sample_66
S067.1	0.130496016177971	-0.0706251135517937	Sequence	sample_67
S068.1	-0.0208639390228438	-0.0351679520916279	Sequence	sample_68
S069.1	0.0207339815830366	-0.0131537913517315	Sequence	sample_69
S070.1	0.0598353032463013	0.0376147291075929	Sequence	sample_70
S071.1	0.185340907458578	-0.0890663894653082	Sequence	sample_71
S072.1	-0.0750661135418163	0.0531826702178954	Sequence	sample_72
S073.1	-0.223671902194419	-0.0474318203446674	Sequence	sample_73
S074.1	-0.152271673164626	0.00502967885434913	Sequence	sample_74
S075.1	0.176845057401805	0.0865500966744694	Sequence	sample_75
S076.1	0.0106723397685053	-0.0950256760177931	Sequence	sample_76
S077.1	0.0348639982883657	0.0511036255278559	Sequence	sample_77
S078.1	0.0858144890370153	0.141015672236932	Sequence	sample_78
S079.1	0.13291720184263	0.104443662002714	Sequence	sample_79
S080.1	-0.0809597896666383	0.126906603344964	Sequence	sample_80
S081.1	-0.115660586861269	-0.0858879411544369	Sequence	sample_81
S082.1	-0.0969842626392233	0.129769698919639	Sequence	sample_82
S083.1	-0.225326737125594	-0.0929891382553491	Sequence	sample_83
S084.1	0.0576866093841657	-0.105893568744232	Sequence	sample_84
S085.1	0.00846784216713908	-0.0174505372216259	Sequence	sample_85
S086.1	-0.172495912506867	0.05166585252834	Sequence	sample_86
S087.1	-0.234068277456769	0.0787291500969061	Sequence	sample_87
S088.1	0.125807972205273	0.0615138225133931	Sequence	sample_88
S089.1	0.0168692481092486	0.010083628711125	Sequence	sample_89
S090.1	0.0885893660588152	0.061001334520529	Sequence	sample_90
S091.1	-0.0723382870919764	-0.251213748254885	Sequence	sample_91
S092.1	-0.0401817430690893	0.022476991373569	Sequence	sample_92
S093.1	-0.0477033436054048	0.0780490503557731	Sequence	sample_93
S094.1	0.0584490325363724	-0.101636415062055	Sequence	sample_94
S095.1	0.0306607073894224	0.0134493031567024	Sequence	sample_95
S096.1	0.161435912068494	-0.109906386761927	Sequence	sample_96
S097.1	-0.0312925174202077	-0.0450299024738545	Sequence	sample_97
S098.1	0.2355674285359	-0.032543811004634	Sequence	sample_98
S099.1	0.0738495014697803	-0.210520376673884	Sequence	sample_99
S100.1	0.0870316885064613	0.0106491370683017	Sequence	sample_100
