ID	PCOA1	PCOA2	Abd_type	SampleID
S001	2.06884488821819	-1.83202846360202	Taxonomic	sample_1
S002	1.20634113609385	0.885270983817283	Taxonomic	sample_2
S003	0.10364337158131	-1.1242690323217	Taxonomic	sample_3
S004	-0.0283752313790798	0.432066730339542	Taxonomic	sample_4
S005	0.649131873830271	1.91071434795797	Taxonomic	sample_5
S006	-0.893748963750257	1.35704037939589	Taxonomic	sample_6
S007	0.773054704123654	0.300103061365101	Taxonomic	sample_7
S008	0.889407736936644	0.45939370817514	Taxonomic	sample_8
S009	-1.51297158402495	2.13651483686811	Taxonomic	sample_9
S010	0.393761032082833	1.02361929695048	Taxonomic	sample_10
S011	1.15461831341469	-0.121125476574244	Taxonomic	sample_11
S012	-0.180156161371438	1.08137531821833	Taxonomic	sample_12
S013	1.36062116152027	0.240565589065316	Taxonomic	sample_13
S014	1.92212645233493	0.377816452533439	Taxonomic	sample_14
S015	-1.18224283600781	0.172538413631987	Taxonomic	sample_15
S016	-0.64929806365078	0.882676419083011	Taxonomic	sample_16
S017	-0.325504516990961	1.31468896468733	Taxonomic	sample_17
S018	-0.293725735301497	-0.0671945045380894	Taxonomic	sample_18
S019	0.729373901150377	-0.218547290124091	Taxonomic	sample_19
S020	-1.31919620785643	-0.835322578136718	Taxonomic	sample_20
S021	1.29771001697116	0.322725149212993	Taxonomic	sample_21
S022	-1.20200774262009	-1.23687983323459	Taxonomic	sample_22
S023	-0.885394390039038	1.16527366074791	Taxonomic	sample_23
S024	2.08792916722621	0.91589354407632	Taxonomic	sample_24
S025	0.616912742309478	0.315392556561746	Taxonomic	sample_25
S026	0.535061137387481	-0.141766704194859	Taxonomic	sample_26
S027	1.48407358606579	-0.53950917040108	Taxonomic	sample_27
S028	1.3458829905626	2.42036276954847	Taxonomic	sample_28
S029	-0.508060031348102	1.2502833996335	Taxonomic	sample_29
S030	-1.31757658124381	-0.061266631606841	Taxonomic	sample_30
S031	-0.789175282376584	-2.90466536179577	Taxonomic	sample_31
S032	1.46052993662802	-0.183858698339319	Taxonomic	sample_32
S033	-0.455697553397366	0.0602352873623107	Taxonomic	sample_33
