ID	PCOA1	PCOA2	Abd_type	SampleID
S001	0.00311845915525034	0.0926302997528992	Taxonomic	sample_1
S002	-0.01500967750335	0.00790055361480636	Taxonomic	sample_2
S003	-0.0859244130820458	0.00966236932734301	Taxonomic	sample_3
S004	0.138950616425101	0.00115740056356768	Taxonomic	sample_4
S005	0.0934305335404435	0.113239000454019	Taxonomic	sample_5
S006	0.00595396848142865	0.0532519383016044	Taxonomic	sample_6
S007	-0.0023515978324498	0.0766783676897036	Taxonomic	sample_7
S008	0.0502164395068049	0.0681718765356189	Taxonomic	sample_8
S009	0.00835459053524501	0.0946296345073355	Taxonomic	sample_9
S010	0.0595968346445588	-0.0231280821774186	Taxonomic	sample_10
S011	0.0321552583834361	-0.0581659707316466	Taxonomic	sample_11
S012	-0.0342986790614298	0.00293144034905293	Taxonomic	sample_12
S013	0.0883424045638915	-0.0355046073458884	Taxonomic	sample_13
S014	-0.175340576310281	-0.00554048307743567	Taxonomic	sample_14
S015	-0.0395152081852641	0.0350265637369805	Taxonomic	sample_15
S016	-0.0335754573212673	0.0548845648491157	Taxonomic	sample_16
S017	0.0236725856854005	0.0328647239775606	Taxonomic	sample_17
S018	0.0165008056633442	0.074189471308766	Taxonomic	sample_18
S019	0.043241371817902	-0.034152514197107	Taxonomic	sample_19
S020	-0.0617444592452079	0.0678836752845187	Taxonomic	sample_20
S021	-0.0151734240018391	-0.0869350893559577	Taxonomic	sample_21
S022	-0.00479583545830848	-0.0569612791022046	Taxonomic	sample_22
S023	-0.0949050651243499	-0.120715887622167	Taxonomic	sample_23
S024	0.0170749253509269	-0.107088693072246	Taxonomic	sample_24
S025	0.00301198176342341	0.0707049575772294	Taxonomic	sample_25
S026	-0.00710722377799538	-0.0554056639347004	Taxonomic	sample_26
S027	0.000356903969143417	0.134456629072375	Taxonomic	sample_27
S028	-0.00172869551954895	-0.06487495700719	Taxonomic	sample_28
S029	0.159122595617057	0.0154356393085284	Taxonomic	sample_29
S030	-0.0865043620961993	0.0415408195517108	Taxonomic	sample_30
S031	0.0099020176354289	-0.114698864822764	Taxonomic	sample_31
