ID	PCOA1	PCOA2	Abd_type	SampleID
S001	0.0128433751350139	-0.145276607346192	Taxonomic	sample_1
S002	0.031422597238043	-0.0727892520583117	Taxonomic	sample_2
S003	-0.0976280421450835	-0.00503711059555636	Taxonomic	sample_3
S004	-0.0178263175005857	0.0823431780680402	Taxonomic	sample_4
S005	0.0643001966154832	-0.112150258290073	Taxonomic	sample_5
S006	-0.0355301108498391	-0.013934824591407	Taxonomic	sample_6
S007	-0.131625018633573	0.129922780382443	Taxonomic	sample_7
S008	0.024426879719724	0.010749032168387	Taxonomic	sample_8
S009	-0.101686296832259	-0.0300631599900303	Taxonomic	sample_9
S010	0.0445895904201941	0.0688568723461278	Taxonomic	sample_10
S011	0.112120073111561	-0.176321673480652	Taxonomic	sample_11
S012	-0.0703787670974469	-0.0154103212793045	Taxonomic	sample_12
S013	-0.0412291194867361	0.111361739984446	Taxonomic	sample_13
S014	-0.102083964967003	0.057703117236029	Taxonomic	sample_14
S015	-0.0330524467835085	0.127250818504896	Taxonomic	sample_15
S016	0.191488704695743	-0.0157617173622026	Taxonomic	sample_16
S017	0.0332810688953845	-0.0236478453850885	Taxonomic	sample_17
S018	-0.158790486408181	-0.226148987278145	Taxonomic	sample_18
S019	-0.0610791771231922	0.0605746338044979	Taxonomic	sample_19
S020	-0.0630995052904467	0.0635187124652498	Taxonomic	sample_20
S021	0.106278622302208	0.0426792457946338	Taxonomic	sample_21
S022	-0.155181690852571	0.103311027024083	Taxonomic	sample_22
S023	0.134333635452705	0.0255909080977287	Taxonomic	sample_23
S024	-0.0969257895177014	-0.0825979772382992	Taxonomic	sample_24
S025	0.00122019381705978	-0.0207162839264621	Taxonomic	sample_25
S026	-0.0140103988758347	0.0605866563819236	Taxonomic	sample_26
S027	0.0881940949237354	0.0291746343520731	Taxonomic	sample_27
S028	0.072159941728004	-0.0482018049627502	Taxonomic	sample_28
S029	0.0629885320679622	-0.0871590381909936	Taxonomic	sample_29
S030	-0.236333140873495	0.166942603111332	Taxonomic	sample_30
S031	-0.027483080722781	0.126261729090775	Taxonomic	sample_31
S032	0.0531723253713953	-0.0604408799067209	Taxonomic	sample_32
S033	-0.0455354777287513	0.0440388896724767	Taxonomic	sample_33
S034	0.105674364111259	-0.0666386609632327	Taxonomic	sample_34
S035	-0.0504115065167671	0.14471781294762	Taxonomic	sample_35
S036	0.101797199246739	0.00571936592083764	Taxonomic	sample_36
S037	-0.185008894335893	-0.22739317194419	Taxonomic	sample_37
S038	-0.0253969226616925	0.182336552551923	Taxonomic	sample_38
S039	0.0839128020422624	-0.0257235684455979	Taxonomic	sample_39
S040	0.10542256758959	0.00702019105184297	Taxonomic	sample_40
S041	-0.0231489196791048	-0.0010249346463228	Taxonomic	sample_41
S042	-0.00674487800371771	-0.00773305178241101	Taxonomic	sample_42
S043	0.225010438858766	-0.00727940362637894	Taxonomic	sample_43
S044	0.0345348056558133	-0.0693484871483047	Taxonomic	sample_44
S045	-0.0636218140060607	0.113876298397127	Taxonomic	sample_45
S046	0.0175411069444259	-0.0663306550590252	Taxonomic	sample_46
S047	0.0748332682057632	-0.105585169066231	Taxonomic	sample_47
S048	-0.137603051621836	-0.117292626204858	Taxonomic	sample_48
S049	-0.039774829843591	0.0348172904831468	Taxonomic	sample_49
S050	-0.116857088763615	0.0206436195724698	Taxonomic	sample_50
S051	0.0143596722443783	-0.0594723561428453	Taxonomic	sample_51
S052	0.0100653735803873	0.0195408542996722	Taxonomic	sample_52
S053	-0.0492598535113438	0.0392425107478225	Taxonomic	sample_53
S054	0.115059887958519	0.0218259774651262	Taxonomic	sample_54
S055	-0.0317788956859027	0.116283522432276	Taxonomic	sample_55
S056	-0.0765834524605505	0.0684841636999237	Taxonomic	sample_56
S057	-0.116908840069833	-0.0682410622167065	Taxonomic	sample_57
S058	0.0166760800247518	-0.00775645371804015	Taxonomic	sample_58
S059	0.0523878138221406	0.109422450050714	Taxonomic	sample_59
S060	-0.125814061090168	-0.2188132025951	Taxonomic	sample_60
S061	-0.0176862557778918	0.0400576785231887	Taxonomic	sample_61
S062	-0.167273642322516	-0.292417803168182	Taxonomic	sample_62
S063	0.00804992970959779	-0.0107548704551043	Taxonomic	sample_63
S064	-0.0366768599068971	0.13160660234618	Taxonomic	sample_64
S065	-0.13378859673449	0.0194964672165095	Taxonomic	sample_65
S066	0.183631656089287	-0.0403894690256761	Taxonomic	sample_66
S067	-0.107670069360946	-0.0866585079201973	Taxonomic	sample_67
S068	0.0482388814973133	0.0372547845275553	Taxonomic	sample_68
