ID	PCOA1	PCOA2	Abd_type	SampleID
S001	-0.0255883699987733	0.119183248120807	Taxonomic	sample_1
S002	0.0753454799889704	-0.0303262675895552	Taxonomic	sample_2
S003	-0.091629094384487	-0.137851972909182	Taxonomic	sample_3
S004	-0.0873234369186859	-0.0697390119126879	Taxonomic	sample_4
S005	0.0260451551830559	0.203216088132698	Taxonomic	sample_5
S006	-0.0485466605442981	-0.000460928391351728	Taxonomic	sample_6
S007	-0.159423799188534	-0.152100444755553	Taxonomic	sample_7
S008	0.0329525273883564	0.0306224946869547	Taxonomic	sample_8
S009	-0.140586228612717	0.0210651874384342	Taxonomic	sample_9
S010	0.0313206289929757	-0.0872068120546154	Taxonomic	sample_10
S011	0.129302996040506	0.193524431486079	Taxonomic	sample_11
S012	-0.0732449187321959	-0.0483446253679067	Taxonomic	sample_12
S013	-0.0890858703037168	-0.0859895414687916	Taxonomic	sample_13
S014	-0.166080801680478	-0.112558524480479	Taxonomic	sample_14
S015	0.031106907717417	-0.236129770244105	Taxonomic	sample_15
S016	0.244010867306217	0.125364979833126	Taxonomic	sample_16
S017	0.0614022520490974	-0.0575193026533417	Taxonomic	sample_17
S018	-0.243671526398181	0.182275296499058	Taxonomic	sample_18
S019	-0.0376914524869364	-0.127216376235156	Taxonomic	sample_19
S020	-0.0611094310466428	-0.00693195923429935	Taxonomic	sample_20
S021	0.154603004263652	-0.117409170239139	Taxonomic	sample_21
S022	-0.169578515677475	-0.13724124801443	Taxonomic	sample_22
S023	0.170016371234166	0.0494852189163498	Taxonomic	sample_23
S024	-0.169244805457145	0.25984641844438	Taxonomic	sample_24
S025	-0.0275566944106708	0.0898588430903734	Taxonomic	sample_25
S026	-0.00222848045083232	-0.0493648028831467	Taxonomic	sample_26
S027	0.0809573437583662	-0.0210731252413705	Taxonomic	sample_27
S028	0.098553670520914	0.190764359151541	Taxonomic	sample_28
S029	0.0683028787634904	0.0210423311716205	Taxonomic	sample_29
S030	-0.309545490074268	-0.256755141646498	Taxonomic	sample_30
S031	-0.0345228150145694	-0.157210114482261	Taxonomic	sample_31
S032	0.116497724796009	-0.00981771307662874	Taxonomic	sample_32
S033	-0.0793890450229519	-0.0475467262670787	Taxonomic	sample_33
S034	0.0924426961699163	0.0285293457013673	Taxonomic	sample_34
S035	-0.0274644755134775	-0.116593977043381	Taxonomic	sample_35
S036	0.0964279413975515	0.0819445070816673	Taxonomic	sample_36
S037	-0.268719236508646	0.211280015543947	Taxonomic	sample_37
S038	0.00983514572449671	-0.200228998437335	Taxonomic	sample_38
S039	0.145610251972245	0.0149043167215884	Taxonomic	sample_39
S040	0.0952533253976792	0.0638482383778547	Taxonomic	sample_40
S041	0.0159469884398978	-0.0298215025621597	Taxonomic	sample_41
S042	-0.0295407880328339	-0.0169771728770973	Taxonomic	sample_42
S043	0.298760657075647	0.0815128370716761	Taxonomic	sample_43
S044	0.0564969028711378	0.005316857402268	Taxonomic	sample_44
S045	-0.0206384154437731	-0.180827125450325	Taxonomic	sample_45
S046	0.0636473410391515	-0.0219742557948825	Taxonomic	sample_46
S047	0.130594866806933	0.0042652839284661	Taxonomic	sample_47
S048	-0.167409407556671	0.149700445754654	Taxonomic	sample_48
S049	-0.0302843536774728	-0.0325819944928503	Taxonomic	sample_49
