ID	t_SNE1	t_SNE2	Abd_type	SampleID
S001 	-1.7991234794168	3.16109278718201	Taxonomic	sample_1
S002 	2.01901243780751	-0.564823403943287	Taxonomic	sample_2
S003 	-3.63159897964993	1.07931283897952	Taxonomic	sample_3
S004 	3.92492113985644	-1.26466728417155	Taxonomic	sample_4
S005 	-1.59364606123152	-2.65568119588109	Taxonomic	sample_5
S006 	2.32519747452039	1.91842403181022	Taxonomic	sample_6
S007 	0.802067464397789	-1.86002746743345	Taxonomic	sample_7
S008 	-1.28963578051168	1.4049119793867	Taxonomic	sample_8
S009 	-0.0950777162143128	-0.147532234014708	Taxonomic	sample_9
S010 	0.277133178497191	1.10279621515051	Taxonomic	sample_10
S011 	1.41964876261786	-1.97819307495208	Taxonomic	sample_11
S012 	0.289255034979746	0.849420509929233	Taxonomic	sample_12
S013 	2.57408781750557	1.29215592310071	Taxonomic	sample_13
S014 	2.16495142191753	-1.34899108527471	Taxonomic	sample_14
S015 	-0.296272974813473	2.22487864473787	Taxonomic	sample_15
S016 	-1.19881024931481	-1.11121630152554	Taxonomic	sample_16
S017 	-0.789062944305077	0.491376361513295	Taxonomic	sample_17
S018 	-1.98198870066685	-3.5402935783641	Taxonomic	sample_18
S019 	0.426775572446752	1.77540978492321	Taxonomic	sample_19
S020 	0.0909040065370905	2.71240375237464	Taxonomic	sample_20
S021 	3.14939973042478	-2.42586326900235	Taxonomic	sample_21
S022 	-2.47539004488333	2.53523369346507	Taxonomic	sample_22
S023 	-0.0806599071791199	-0.160637065709364	Taxonomic	sample_23
S024 	-1.28685626024735	-2.02193865000109	Taxonomic	sample_24
S025 	3.40859171381212	1.61410074279605	Taxonomic	sample_25
S026 	0.253637767193489	-2.45572882375841	Taxonomic	sample_26
S027 	2.51582275424216	-1.32255218720191	Taxonomic	sample_27
S028 	-0.684671128656187	0.873575351435475	Taxonomic	sample_28
S029 	-1.1109322464136	-1.0182559530797	Taxonomic	sample_29
S030 	-3.34370095355421	0.327201466996639	Taxonomic	sample_30
S031 	-0.403385132109386	-2.06731852115227	Taxonomic	sample_31
S032 	-0.731895392409507	3.63960510816182	Taxonomic	sample_32
S033 	1.82482878509323	1.9110336909305	Taxonomic	sample_33
