ID	t_SNE1	t_SNE2	Abd_type	SampleID
S001 	2.08666684553746	-1.13134427912412	Taxonomic	sample_1
S002 	-3.66383543204953	4.46611100747368	Taxonomic	sample_2
S003 	-1.39903717361066	-0.728928328379098	Taxonomic	sample_3
S004 	0.0535322562050641	-5.7531110845454	Taxonomic	sample_4
S005 	-3.75956549627772	-1.1321261630157	Taxonomic	sample_5
S006 	0.968220009970693	-1.25351195133268	Taxonomic	sample_6
S007 	3.62410114940668	-1.32056908425174	Taxonomic	sample_7
S008 	-0.27884705171731	-2.56879914483563	Taxonomic	sample_8
S009 	2.1154943590767	-1.17854368127447	Taxonomic	sample_9
S010 	-0.225697203355264	5.30272151047535	Taxonomic	sample_10
S011 	4.97367934048845	2.5168554160793	Taxonomic	sample_11
S012 	2.57480791517317	1.39584055811852	Taxonomic	sample_12
S013 	5.97995726686555	0.92765172390782	Taxonomic	sample_13
S014 	2.27009342927268	0.18485420385917	Taxonomic	sample_14
S015 	-3.26573412227774	-1.47220356928649	Taxonomic	sample_15
S016 	-0.728247937075698	4.24695609413537	Taxonomic	sample_16
S017 	3.49973245215889	-4.49210525294594	Taxonomic	sample_17
S018 	4.20492802787607	-3.47917495537633	Taxonomic	sample_18
S019 	-5.64119706456423	-1.30976315539437	Taxonomic	sample_19
S020 	1.14088036540375	0.226899370736008	Taxonomic	sample_20
S021 	0.563547987206474	2.21074468283268	Taxonomic	sample_21
S022 	-0.154911796219807	3.30303957546651	Taxonomic	sample_22
S023 	3.95622857983828	1.25551078511432	Taxonomic	sample_23
S024 	-0.464526209416459	-0.791192242961615	Taxonomic	sample_24
S025 	-1.03815024178276	3.17052722800358	Taxonomic	sample_25
S026 	0.797410993406786	5.39215731057858	Taxonomic	sample_26
S027 	-2.42606050227128	2.28693440002366	Taxonomic	sample_27
S028 	3.50365722648105	2.50096249340333	Taxonomic	sample_28
S029 	5.00161004770289	-1.61920791474999	Taxonomic	sample_29
S030 	-1.66711357199534	-4.4389456203898	Taxonomic	sample_30
S031 	-2.53496786691849	3.60040694467935	Taxonomic	sample_31
S032 	-2.27940993273018	0.663240058172774	Taxonomic	sample_32
S033 	-3.90802924325688	1.54074597811386	Taxonomic	sample_33
S034 	3.2462847132261	-1.02015137953947	Taxonomic	sample_34
S035 	-3.15607848464105	-4.23835003897576	Taxonomic	sample_35
S036 	-2.39185526342901	-2.61266026860757	Taxonomic	sample_36
S037 	-0.212716983952458	-1.4942173223873	Taxonomic	sample_37
S038 	3.46995651716235	3.67774635127824	Taxonomic	sample_38
S039 	-2.78875906557599	2.95244188985826	Taxonomic	sample_39
S040 	1.6216196419324	1.19900683408346	Taxonomic	sample_40
S041 	-1.26303106280819	0.0676044929370037	Taxonomic	sample_41
S042 	-2.25274214845572	0.320484392598502	Taxonomic	sample_42
S043 	1.76982145524791	-3.14625391505436	Taxonomic	sample_43
S044 	3.55517489117588	0.946955620329115	Taxonomic	sample_44
S045 	-0.804258028648015	-6.63833142608092	Taxonomic	sample_45
S046 	4.70648555269974	-0.301290917276166	Taxonomic	sample_46
S047 	1.66893594169813	-2.12696030713891	Taxonomic	sample_47
S048 	-1.22324753226554	-3.23716716787615	Taxonomic	sample_48
S049 	-4.01963888534239	3.15102751629672	Taxonomic	sample_49
S050 	-3.81263416062151	0.0523561180140548	Taxonomic	sample_50
S051 	-0.00136815086686903	1.97705437636238	Taxonomic	sample_51
S052 	1.86157144266822	-4.9433502490275	Taxonomic	sample_52
S053 	-4.31233384673398	3.14340775495755	Taxonomic	sample_53
S054 	0.946445325232363	-1.00889017452865	Taxonomic	sample_54
S055 	3.70331241704507	-2.75621650591379	Taxonomic	sample_55
S056 	-0.732469946961927	-6.50024508916807	Taxonomic	sample_56
S057 	0.789331442918688	1.19554841096337	Taxonomic	sample_57
S058 	1.26258773520121	5.31026102862052	Taxonomic	sample_58
S059 	-2.76495282346056	-2.54659713191645	Taxonomic	sample_59
S060 	-2.64249476557455	-1.31403584102626	Taxonomic	sample_60
S061 	1.63183280211101	4.91929536314097	Taxonomic	sample_61
S062 	2.2017361012111	-3.87005582123307	Taxonomic	sample_62
S063 	-0.331931223081482	-2.21517447316931	Taxonomic	sample_63
S064 	-1.47271018946853	2.3091009188204	Taxonomic	sample_64
S065 	0.778168208197497	2.63150935525051	Taxonomic	sample_65
S066 	-0.841186578513498	0.823403944626349	Taxonomic	sample_66
S067 	0.545057720506707	-4.03625948663643	Taxonomic	sample_67
S068 	-5.69839033357614	-1.27576201276523	Taxonomic	sample_68
S069 	-1.5234420504934	-1.87829914129812	Taxonomic	sample_69
S070 	1.97828085070811	4.5137920468352	Taxonomic	sample_70
S071 	-4.56850396479081	0.364227398630252	Taxonomic	sample_71
S072 	-2.84632624386342	3.34635544249177	Taxonomic	sample_72
S073 	0.41255555242718	-0.380692325413586	Taxonomic	sample_73
S074 	1.72560590602852	1.41073899909625	Taxonomic	sample_74
S075 	-0.668963873338203	1.26231273066263	Taxonomic	sample_75
S076 	-3.40826684120809	1.22576346758959	Taxonomic	sample_76
S077 	5.47679738008413	-0.22499511842403	Taxonomic	sample_77
S078 	3.52434595188139	-2.55356959472496	Taxonomic	sample_78
S079 	3.64100784884895	1.96211171761539	Taxonomic	sample_79
S080 	0.0809943876851556	0.835606796752158	Taxonomic	sample_80
S081 	-1.81655251399393	4.97543175039616	Taxonomic	sample_81
S082 	-1.02460860340044	3.95573094795955	Taxonomic	sample_82
S083 	3.34823360342107	3.2873004193231	Taxonomic	sample_83
S084 	1.62985085049559	-2.52831717142392	Taxonomic	sample_84
S085 	0.458566199243488	-3.61073315038327	Taxonomic	sample_85
S086 	-4.38042741945464	1.49277759464574	Taxonomic	sample_86
S087 	-5.09915266481546	-2.21798413237647	Taxonomic	sample_87
S088 	2.61065958874572	-3.60160848141887	Taxonomic	sample_88
S089 	0.0869087132476586	0.421341166455526	Taxonomic	sample_89
S090 	-3.583741792333	-3.32651093467646	Taxonomic	sample_90
S091 	-2.60094523550122	-4.32861935344357	Taxonomic	sample_91
S092 	-0.932727307985556	1.94301672706396	Taxonomic	sample_92
S093 	-2.71399317178842	0.999799341252258	Taxonomic	sample_93
S094 	0.463579304409147	3.80513532862655	Taxonomic	sample_94
S095 	1.84413439503168	2.73475182456499	Taxonomic	sample_95
S096 	-2.81790335771914	-0.48859385174745	Taxonomic	sample_96
S097 	4.2399955155557	-0.12435213171313	Taxonomic	sample_97
S098 	-1.05498390672234	-4.61873279086691	Taxonomic	sample_98
S099 	1.32722479709207	0.302151694197071	Taxonomic	sample_99
S100 	-0.722941738305735	-0.873204969373925	Taxonomic	sample_100
S101	4.13108098312645	5.8884114272962	Sequence	sample_1
S102	-8.89117868910857	5.09219922738843	Sequence	sample_2
S103	-5.1899247387065	7.34762784864795	Sequence	sample_3
S104	7.45001793955902	-7.42846523095039	Sequence	sample_4
S105	-4.47555964005237	-4.11803311263897	Sequence	sample_5
S106	-4.23709664251978	3.46135547434182	Sequence	sample_6
S107	3.62524895100753	-7.10008825530025	Sequence	sample_7
S108	6.77485093855585	3.22806695365636	Sequence	sample_8
S109	3.83830101349266	5.13461148006464	Sequence	sample_9
S110	-3.35988015913062	-8.05810938962667	Sequence	sample_10
S111	5.08397801739841	-5.0623173737455	Sequence	sample_11
S112	1.36473274674916	-1.09095819416544	Sequence	sample_12
S113	-2.58984973044741	5.59178888700198	Sequence	sample_13
S114	7.61420111665486	-3.62538883779147	Sequence	sample_14
S115	-2.98764274112002	-3.69392660193418	Sequence	sample_15
S116	1.23350526522152	5.2545779739797	Sequence	sample_16
S117	-0.0887674503363202	-9.79125838142585	Sequence	sample_17
S118	9.95933104075751	3.0581898095516	Sequence	sample_18
S119	0.709640698295957	10.2290646172533	Sequence	sample_19
S120	-5.59364136637942	-2.3481996961281	Sequence	sample_20
S121	3.81842206708979	2.85902326792311	Sequence	sample_21
S122	-6.85501060525512	2.64837277178654	Sequence	sample_22
S123	3.03030454704749	-2.60659005012285	Sequence	sample_23
S124	-2.06854488792182	1.63902776068541	Sequence	sample_24
S125	-7.5760431728286	3.70783273065024	Sequence	sample_25
S126	-0.83076400612576	8.90431219599605	Sequence	sample_26
S127	5.15211463778155	7.29338504957912	Sequence	sample_27
S128	0.739579738115876	-2.780146195924	Sequence	sample_28
S129	4.72308525417226	1.11130293544224	Sequence	sample_29
S130	7.22345552285678	-2.80358715324784	Sequence	sample_30
S131	7.59629721860201	5.60318262423339	Sequence	sample_31
S132	-8.57338270096352	-1.05554936985359	Sequence	sample_32
S133	-0.149186733368529	-7.04795808449677	Sequence	sample_33
S134	-1.3957237139857	5.23927402781783	Sequence	sample_34
S135	-10.4486884071173	-2.4184451256706	Sequence	sample_35
S136	-2.03540519731307	-1.12059690120739	Sequence	sample_36
S137	-1.92736843621193	2.60086662889696	Sequence	sample_37
S138	-9.56409732424172	-5.32853840227294	Sequence	sample_38
S139	6.29726093017418	7.08535446438481	Sequence	sample_39
S140	-5.06529334697607	-0.0955422057891116	Sequence	sample_40
S141	-7.15819332932988	7.04348633328614	Sequence	sample_41
S142	-9.17477494028843	-1.68656941887042	Sequence	sample_42
S143	10.583625502346	-2.58536936474245	Sequence	sample_43
S144	3.9236665411997	-3.00372974912217	Sequence	sample_44
S145	7.02381767232303	-9.34044282181905	Sequence	sample_45
S146	4.42194440471251	-0.503798542737134	Sequence	sample_46
S147	6.7103061340411	0.66605595946967	Sequence	sample_47
S148	-1.08964323620771	-0.0464759887734933	Sequence	sample_48
S149	-9.33339169380122	1.62393649387713	Sequence	sample_49
S150	-3.67276320475789	-6.39904735433881	Sequence	sample_50
S151	-7.65619858116354	0.791881921668758	Sequence	sample_51
S152	1.91155785954958	-5.0538475081209	Sequence	sample_52
S153	-10.1974459368589	2.23799527718363	Sequence	sample_53
S154	-3.8688373013187	2.81739147050561	Sequence	sample_54
S155	9.51938605751192	1.58089041079076	Sequence	sample_55
S156	7.07289284144944	-8.80992195469935	Sequence	sample_56
S157	-4.96517257571372	0.590358710518491	Sequence	sample_57
S158	-2.12668026674984	9.02058356857286	Sequence	sample_58
S159	-2.04792510817719	-2.58967964267018	Sequence	sample_59
S160	-1.86205117792092	-4.16763664441213	Sequence	sample_60
S161	1.5373357467422	-9.57149495307459	Sequence	sample_61
S162	9.38619174626821	-0.703771908424078	Sequence	sample_62
S163	-1.54133113437679	3.32976339464467	Sequence	sample_63
S164	1.8518878797942	6.11096287564491	Sequence	sample_64
S165	5.64425208336801	3.28194772242327	Sequence	sample_65
S166	0.662229583985815	-0.211827999399522	Sequence	sample_66
S167	8.87756719693674	5.43612175893003	Sequence	sample_67
S168	-6.69242963316296	-5.89658034383551	Sequence	sample_68
S169	-0.629575222302082	-9.98402308130763	Sequence	sample_69
S170	2.71246584432858	-8.61516033497087	Sequence	sample_70
S171	-5.40381713640422	-7.84511370166457	Sequence	sample_71
S172	7.25153544402352	7.23708635421512	Sequence	sample_72
S173	-3.24738031226537	-0.0896719977464859	Sequence	sample_73
S174	-7.16023132684966	-0.52976544567922	Sequence	sample_74
S175	-0.406250225769594	1.03369800536973	Sequence	sample_75
S176	-0.0386426849524312	-6.24531483864883	Sequence	sample_76
S177	-7.22016049202458	8.05425025670817	Sequence	sample_77
S178	7.39276651056559	1.75925501489163	Sequence	sample_78
S179	1.68447511991332	-3.29520857247271	Sequence	sample_79
S180	2.17217269136435	1.28301205187477	Sequence	sample_80
S181	-6.86104866147883	4.46341733843991	Sequence	sample_81
S182	0.297924265777448	4.10555359228289	Sequence	sample_82
S183	-0.0428365599928161	-1.73263379787825	Sequence	sample_83
S184	7.1640562390625	-0.650048431565632	Sequence	sample_84
S185	-0.201995987608567	7.37385422196752	Sequence	sample_85
S186	-2.99194301713637	8.21563246547055	Sequence	sample_86
S187	-1.83434057578158	-11.3064950963967	Sequence	sample_87
S188	9.31091023911759	0.791897845176487	Sequence	sample_88
S189	2.47847495037101	0.714922364588435	Sequence	sample_89
S190	-7.02000597838762	-3.81373070962875	Sequence	sample_90
S191	6.07413700946565	-4.20182297850585	Sequence	sample_91
S192	1.78915651345771	3.8302876762332	Sequence	sample_92
