ID	UMAP1	UMAP2	Abd_type	SampleID
S001	-0.433027626635993	1.73788439194682	Taxonomic	sample_1
S002	-1.53377838688114	-0.503421705847707	Taxonomic	sample_2
S003	1.54629922322208	1.12912800118741	Taxonomic	sample_3
S004	-0.589654164412018	2.379376955428	Taxonomic	sample_4
S005	2.43305101538451	-0.563340577257863	Taxonomic	sample_5
S006	-0.750560159071691	-2.32879276227112	Taxonomic	sample_6
S007	-0.519636723577648	-0.194225100055337	Taxonomic	sample_7
S008	1.4212532767199	-0.846829808091306	Taxonomic	sample_8
S009	-0.975388102966012	-1.4348591963023	Taxonomic	sample_9
S010	0.532318147066508	-1.77297851242245	Taxonomic	sample_10
S011	-0.975761391318666	2.61727425574494	Taxonomic	sample_11
S012	1.02913453984094	-1.83615923600057	Taxonomic	sample_12
S013	-1.27500373242443	-1.15728439991216	Taxonomic	sample_13
S014	-0.781221570266341	-1.67267240995806	Taxonomic	sample_14
S015	-2.03283567082642	1.56263345510025	Taxonomic	sample_15
S016	-2.35699735071804	0.541868091280379	Taxonomic	sample_16
S017	-2.10825936905885	0.742290669634831	Taxonomic	sample_17
S018	1.06189312557903	-1.57147233492132	Taxonomic	sample_18
S019	-0.14417961537112	2.00514303752605	Taxonomic	sample_19
S020	-0.483825422183119	1.27602265542177	Taxonomic	sample_20
S021	-1.12267190111174	-0.493786897894811	Taxonomic	sample_21
S022	-0.12698834068543	-0.807127889757698	Taxonomic	sample_22
S023	2.44910296037849	-2.93252949802528	Taxonomic	sample_23
S024	-0.0410032421193395	1.48331582713861	Taxonomic	sample_24
S025	1.51694527981467	-1.12425080589247	Taxonomic	sample_25
S026	1.46249366489245	-2.14265610472843	Taxonomic	sample_26
S027	-0.0439001744920469	0.420591718249344	Taxonomic	sample_27
S028	1.82279540531415	-2.40146094641055	Taxonomic	sample_28
S029	-0.560149810016506	-1.26523636552342	Taxonomic	sample_29
S030	-0.0226678257343906	0.262159461022891	Taxonomic	sample_30
S031	-1.35701433358116	-0.782776496847776	Taxonomic	sample_31
S032	-2.0618104786997	1.1720402013024	Taxonomic	sample_32
S033	2.07322395807082	-0.258490960098424	Taxonomic	sample_33
S034	1.89661282666164	-0.711166460747828	Taxonomic	sample_34
S035	2.30798984999075	-2.71416322783174	Taxonomic	sample_35
S036	-0.732102156585427	2.99020099113039	Taxonomic	sample_36
S037	2.45708290114717	-0.44919907210111	Taxonomic	sample_37
S038	0.715536863632709	0.165052817687545	Taxonomic	sample_38
S039	-1.89608918219749	-1.12877708435831	Taxonomic	sample_39
S040	2.16698564035342	-0.254983434310829	Taxonomic	sample_40
S041	-1.15333009442079	-1.09762457601573	Taxonomic	sample_41
S042	-1.63984084896732	-0.749325992190061	Taxonomic	sample_42
S043	-2.22007720713711	1.404710082552	Taxonomic	sample_43
S044	-0.9905049110071	2.35327057112635	Taxonomic	sample_44
S045	-0.268228830728773	0.208494685329027	Taxonomic	sample_45
S046	-0.943166209259146	2.99401740897936	Taxonomic	sample_46
S047	-2.40866518327747	1.05175454936585	Taxonomic	sample_47
S048	-0.813483070854643	0.315438393011809	Taxonomic	sample_48
S049	-0.20235325044629	0.955760511720984	Taxonomic	sample_49
S050	-0.672606647850814	-2.43251939862294	Taxonomic	sample_50
S051	-0.799490301908145	-0.0985565056763411	Taxonomic	sample_51
S052	2.0739855211127	-0.0855715344492056	Taxonomic	sample_52
S053	1.15650123931225	0.866088133312993	Taxonomic	sample_53
S054	-1.73743089297794	1.16700788767089	Taxonomic	sample_54
S055	2.19304909175634	-1.59931631355933	Taxonomic	sample_55
S056	1.97555935684437	-0.117174334181473	Taxonomic	sample_56
S057	1.80961962652412	-0.583487236050081	Taxonomic	sample_57
S058	-0.401098892426606	0.508508248651813	Taxonomic	sample_58
S059	2.43275118208437	-1.50420994911739	Taxonomic	sample_59
S060	-0.601095109408279	2.97530225639303	Taxonomic	sample_60
S061	0.247669366609284	-1.8145159155721	Taxonomic	sample_61
S062	-1.37899381799831	1.70893576734532	Taxonomic	sample_62
S063	-0.524624365550297	2.84278556266322	Taxonomic	sample_63
S064	-1.32178226617869	2.14175753483921	Taxonomic	sample_64
S065	-0.812151820836626	-1.92034229929447	Taxonomic	sample_65
S066	-1.92318043719646	1.4562149441359	Taxonomic	sample_66
S067	2.51696356777954	-1.18383132287734	Taxonomic	sample_67
S068	1.65770728093659	-2.33598217881116	Taxonomic	sample_68
S069	-1.07669112633679	-0.68376868469269	Taxonomic	sample_69
S070	-0.0240720796169289	-1.46556448051345	Taxonomic	sample_70
S071	-1.87554057140293	0.184605919786665	Taxonomic	sample_71
S072	0.384744561467493	-1.9574203536298	Taxonomic	sample_72
S073	1.9569083540784	-3.05503320559449	Taxonomic	sample_73
S074	1.49550344208271	-1.93164364052855	Taxonomic	sample_74
S075	-0.652027933344273	-2.4077756914741	Taxonomic	sample_75
S076	-1.52642037081027	2.11017347299768	Taxonomic	sample_76
S077	0.963072177299971	-0.00323802763832681	Taxonomic	sample_77
S078	2.20037151244749	-2.76507712310436	Taxonomic	sample_78
S079	1.42722735709249	1.09012990726861	Taxonomic	sample_79
S080	0.786078709050448	0.862996173128413	Taxonomic	sample_80
S081	-0.257858335723997	3.15341002221107	Taxonomic	sample_81
S082	-1.81832338429418	1.84004539735995	Taxonomic	sample_82
S083	-2.34113128553136	0.77568892712306	Taxonomic	sample_83
S084	2.59592798598849	-0.902681975789319	Taxonomic	sample_84
S085	0.571415078944719	0.0887916294034004	Taxonomic	sample_85
S086	-1.87180705935808	-1.00367560628838	Taxonomic	sample_86
S087	-1.8904765148583	1.12381815479403	Taxonomic	sample_87
S088	-0.162932299487296	2.62568274631846	Taxonomic	sample_88
S089	-1.24665676454253	0.108827673209162	Taxonomic	sample_89
S090	-1.59552187329732	-1.44800437036463	Taxonomic	sample_90
S091	0.0820519266899068	1.92087626194053	Taxonomic	sample_91
S092	1.23011629418183	1.22380411319206	Taxonomic	sample_92
S093	1.30405150237009	0.986510272751439	Taxonomic	sample_93
S094	-0.965754435095198	2.6146879117372	Taxonomic	sample_94
S095	-0.191605027782082	-1.35952559462151	Taxonomic	sample_95
S096	0.403597040728758	0.48174144253362	Taxonomic	sample_96
S097	2.30219896457482	-1.91114419751289	Taxonomic	sample_97
S098	0.355168269267748	0.613755512913656	Taxonomic	sample_98
S099	-0.409589124235242	2.26984981063365	Taxonomic	sample_99
S100	0.62808098778811	0.255227379536954	Taxonomic	sample_100
S001.1	-1.26572719126726	2.22603786535026	Sequence	sample_1
S002.1	2.51860774138791	-1.88463120410379	Sequence	sample_2
S003.1	1.92112531513334	-0.154120438063247	Sequence	sample_3
S004.1	-1.69381259549484	2.76687665398768	Sequence	sample_4
S005.1	2.5856105962061	-1.18073844813621	Sequence	sample_5
S006.1	2.59934566771028	-0.474009108934849	Sequence	sample_6
S007.1	2.84350816096335	-3.08903155921728	Sequence	sample_7
S008.1	-0.656375344451257	0.511961929210637	Sequence	sample_8
S009.1	2.76813309852146	-2.25503535233725	Sequence	sample_9
S010.1	0.0748221222027081	2.68152719733677	Sequence	sample_10
S011.1	-0.796814965911083	-2.18405385224506	Sequence	sample_11
S012.1	1.77003829256536	-1.462650315566	Sequence	sample_12
S013.1	1.70664919712719	-0.00924768347273019	Sequence	sample_13
S014.1	2.37522741052355	-0.815965254406742	Sequence	sample_14
S015.1	-0.826286225010839	2.43516724504796	Sequence	sample_15
S016.1	0.721345935764292	1.99920605349041	Sequence	sample_16
S017.1	-2.68677920163569	1.7825236330963	Sequence	sample_17
S018.1	-2.53977241671105	1.96355657611962	Sequence	sample_18
S019.1	-1.22640008131938	-1.76470803374146	Sequence	sample_19
S020.1	-3.29089386216874	0.83670860922704	Sequence	sample_20
S021.1	2.22659111745369	-2.86985628769909	Sequence	sample_21
S022.1	-1.72393164520964	2.7931485165582	Sequence	sample_22
S023.1	2.36619129356128	-2.76011880865583	Sequence	sample_23
S024.1	-1.31583558510851	-1.68459612006936	Sequence	sample_24
S025.1	2.01986477327806	-2.60019886463249	Sequence	sample_25
S026.1	0.47815856744372	2.84351040940568	Sequence	sample_26
S027.1	-0.549968690451113	2.35547012263574	Sequence	sample_27
S028.1	0.467774884137703	-2.12895070405977	Sequence	sample_28
S029.1	-0.405348396451277	0.455749599390327	Sequence	sample_29
S030.1	3.0800972088353	-2.89572606399822	Sequence	sample_30
S031.1	0.000731214983564765	0.327785178684855	Sequence	sample_31
S032.1	0.0308318546014408	2.07170415333699	Sequence	sample_32
S033.1	-3.68090813135854	1.10046408154143	Sequence	sample_33
S034.1	3.09224269396055	-2.53181467339645	Sequence	sample_34
S035.1	1.96091321467903	-1.53682092346447	Sequence	sample_35
S036.1	-0.0341287081093546	3.06516918649956	Sequence	sample_36
S037.1	-3.07230538249174	1.38780312698371	Sequence	sample_37
S038.1	-0.0749275208755522	2.93941175584455	Sequence	sample_38
S039.1	1.99208365044614	-0.983552130454223	Sequence	sample_39
S040.1	2.6244473133844	-1.96898646895897	Sequence	sample_40
S041.1	0.621474453312621	1.90362895131828	Sequence	sample_41
S042.1	1.01764883592641	0.124563718542654	Sequence	sample_42
S043.1	-0.472575025120884	2.53802450104711	Sequence	sample_43
S044.1	1.28881824716173	-2.81735555838142	Sequence	sample_44
S045.1	2.70709977891124	-3.10612549844774	Sequence	sample_45
S046.1	-0.0925469984733946	-2.26046245960056	Sequence	sample_46
S047.1	-3.27738312798007	0.183425021798849	Sequence	sample_47
S048.1	0.450744223977415	0.873636562006786	Sequence	sample_48
S049.1	-1.29171562571941	2.94677826939631	Sequence	sample_49
S050.1	1.29782231864511	1.36746510837378	Sequence	sample_50
S051.1	-3.81044733633011	0.448917879995362	Sequence	sample_51
S052.1	-0.17395112351094	0.625281591687611	Sequence	sample_52
S053.1	-0.192693914072365	1.48756698020348	Sequence	sample_53
S054.1	-0.391318068720251	1.82758162201387	Sequence	sample_54
S055.1	-0.137709735157903	-2.41058654296206	Sequence	sample_55
S056.1	1.91230773184931	-2.46167110486623	Sequence	sample_56
S057.1	-1.40767434933217	-1.61334309666596	Sequence	sample_57
S058.1	0.454036054983701	-2.50258905878737	Sequence	sample_58
S059.1	-0.714655040175642	0.48614676524999	Sequence	sample_59
S060.1	-0.495462298557921	-1.95065776125928	Sequence	sample_60
S061.1	-1.02173040243021	2.01641452927906	Sequence	sample_61
S062.1	-3.07999092314398	1.27946047499035	Sequence	sample_62
S063.1	-0.291928950878321	-2.14811780325536	Sequence	sample_63
S064.1	-3.44541571519029	0.610517449062757	Sequence	sample_64
S065.1	2.81091048033947	-2.74055678636685	Sequence	sample_65
S066.1	-2.82455673438124	1.59630755183525	Sequence	sample_66
S067.1	0.0328044741346538	-2.49254543769976	Sequence	sample_67
S068.1	1.93230071081782	-0.191283292733116	Sequence	sample_68
S069.1	1.01147305942056	-1.81092700282645	Sequence	sample_69
S070.1	0.363200579809249	2.97140348445133	Sequence	sample_70
S071.1	0.0921870650896834	1.94673660412533	Sequence	sample_71
S072.1	-0.409785715298175	2.98215047786997	Sequence	sample_72
S073.1	2.57485652801153	-3.36327296624561	Sequence	sample_73
S074.1	-0.586249492708495	0.599639836170138	Sequence	sample_74
S075.1	2.45638480563123	-0.369254255915085	Sequence	sample_75
S076.1	-3.68379928731209	0.863344293425997	Sequence	sample_76
S077.1	2.61487050919854	-2.36437172924797	Sequence	sample_77
S078.1	1.40958899039029	-2.41820413231518	Sequence	sample_78
S079.1	-0.54671643676863	0.540550600272784	Sequence	sample_79
S080.1	-1.42157416774671	2.69086970938074	Sequence	sample_80
S081.1	1.51051474391494	-2.4997888229254	Sequence	sample_81
S082.1	-1.05853781129314	2.77027880410036	Sequence	sample_82
S083.1	2.5282998961435	-0.693549047014568	Sequence	sample_83
S084.1	2.21440172993524	-3.13991416248877	Sequence	sample_84
S085.1	0.638173689680998	-2.58122753747681	Sequence	sample_85
S086.1	2.07689470615301	-0.774258816150803	Sequence	sample_86
S087.1	-3.57795005619796	1.16316635383998	Sequence	sample_87
S088.1	-3.28943230081095	0.740626600666443	Sequence	sample_88
S089.1	-3.85031400088823	0.704024890520118	Sequence	sample_89
S090.1	2.29994409330472	-0.357833414996172	Sequence	sample_90
S091.1	-0.716196841074162	3.15582808201197	Sequence	sample_91
S092.1	-0.66319726164263	1.63881460677636	Sequence	sample_92
S093.1	-3.16500309719186	1.22448049551459	Sequence	sample_93
S094.1	0.314139220817918	2.47276403857826	Sequence	sample_94
S095.1	-1.483016300753	-1.52081876769014	Sequence	sample_95
S096.1	-3.60102454980389	0.772676481943488	Sequence	sample_96
S097.1	0.360750033762831	-2.54394143757342	Sequence	sample_97
S098.1	-0.958567569317307	1.91698679851359	Sequence	sample_98
S099.1	-0.542785015744748	0.346274712731246	Sequence	sample_99
S100.1	-0.699867068441181	2.00735304806366	Sequence	sample_100
