ID	UMAP1	UMAP2	Abd_type	SampleID
S001	2.13978891928202	1.12139118720183	Taxonomic	sample_1
S002	1.74545274719007	0.119632641586288	Taxonomic	sample_2
S003	-1.76859948838628	3.29291111616081	Taxonomic	sample_3
S004	-0.401772606701583	2.08145190326267	Taxonomic	sample_4
S005	-0.989539826540038	0.799037707188658	Taxonomic	sample_5
S006	-0.342798044526228	3.03442087483008	Taxonomic	sample_6
S007	-0.227342258376914	0.950445483480505	Taxonomic	sample_7
S008	0.634874368572691	1.23244716406434	Taxonomic	sample_8
S009	-1.93778413130468	0.223214917674148	Taxonomic	sample_9
S010	1.73476347160504	-2.89811667119003	Taxonomic	sample_10
S011	1.88967968510463	-1.90073698685626	Taxonomic	sample_11
S012	0.182083637651954	1.36431109491381	Taxonomic	sample_12
S013	-1.76399886459422	0.018217983670116	Taxonomic	sample_13
S014	1.04188565218615	0.183205101164447	Taxonomic	sample_14
S015	-0.427511035298692	-2.49970844535332	Taxonomic	sample_15
S016	1.26489123816301	-3.45490744659662	Taxonomic	sample_16
S017	2.59935659257761	1.4493233567772	Taxonomic	sample_17
S018	-1.63520227321171	-1.46744766700868	Taxonomic	sample_18
S019	-1.21239170351859	0.597461370107748	Taxonomic	sample_19
S020	-0.85827504953811	-2.33226611146663	Taxonomic	sample_20
S021	2.30903558709149	1.65020039191301	Taxonomic	sample_21
S022	-0.0764186302850809	0.0376372690775533	Taxonomic	sample_22
S023	0.17261672818877	-2.94246669111215	Taxonomic	sample_23
S024	1.70241758115712	-2.95581817593812	Taxonomic	sample_24
S025	0.0699445240285825	-0.632396954527413	Taxonomic	sample_25
S026	-1.34866560648175	-1.81740165088844	Taxonomic	sample_26
S027	-0.473398201479415	-0.763387144515898	Taxonomic	sample_27
S028	0.530380975996311	-3.34322610767332	Taxonomic	sample_28
S029	-0.258191868568778	3.41353494427786	Taxonomic	sample_29
S030	-0.656578168271158	-1.72459799746154	Taxonomic	sample_30
S031	-1.80534145386326	-1.54357721468271	Taxonomic	sample_31
S032	2.50996065933113	1.73838253256341	Taxonomic	sample_32
S033	1.36658831591226	-3.6513216242562	Taxonomic	sample_33
S034	-1.23914664093038	-0.201348353337343	Taxonomic	sample_34
S035	-0.100707215579627	2.17495191460476	Taxonomic	sample_35
S036	1.07495016952702	-3.27235211035659	Taxonomic	sample_36
S037	-0.726070074347604	-0.488843646715819	Taxonomic	sample_37
S038	-0.0118461501961133	2.67789756050644	Taxonomic	sample_38
S039	-0.380743351899361	-2.42268286979546	Taxonomic	sample_39
S040	1.93416281405623	-2.36882867180975	Taxonomic	sample_40
S041	2.01537180557938	0.719703317495953	Taxonomic	sample_41
S042	-0.626007592205648	-2.36484858207958	Taxonomic	sample_42
S043	-0.0675112601975965	2.43463867567936	Taxonomic	sample_43
S044	-0.587180108199334	0.312203315601465	Taxonomic	sample_44
S045	1.05337281756527	-3.58288012891713	Taxonomic	sample_45
S046	1.09718134032177	0.0229884899088186	Taxonomic	sample_46
S047	-0.291909065495018	-0.764563521605065	Taxonomic	sample_47
S048	-1.55244649999604	3.1898366378222	Taxonomic	sample_48
S049	1.43353359590648	-2.25946893594217	Taxonomic	sample_49
S050	-0.597945597731003	-0.760933126566278	Taxonomic	sample_50
