ID	PCOA1	PCOA2	Abd_type	SampleID
S001	0.507318886632786	-0.733124934434197	Taxonomic	sample_1
S002	1.49403288482116	1.02017443426513	Taxonomic	sample_2
S003	-1.74558837964091	0.787110961582252	Taxonomic	sample_3
S004	-0.00792906117661633	-0.290522208035975	Taxonomic	sample_4
S005	-0.307544299311118	-0.646414137572542	Taxonomic	sample_5
S006	0.396845876950858	-1.11121243102732	Taxonomic	sample_6
S007	-1.60751611923262	0.364672713499495	Taxonomic	sample_7
S008	1.11073626105196	1.38377493439927	Taxonomic	sample_8
S009	-1.17701646848579	-0.182084481244319	Taxonomic	sample_9
S010	-0.0796105027985785	1.2586501539325	Taxonomic	sample_10
S011	0.355817672329278	1.2626516728783	Taxonomic	sample_11
S012	0.210629251220489	0.811772433738262	Taxonomic	sample_12
S013	-0.457273838208631	0.46908426347459	Taxonomic	sample_13
S014	0.858716983651347	0.430236598400682	Taxonomic	sample_14
S015	0.266782579699199	-0.645393473877609	Taxonomic	sample_15
S016	-1.03603485133247	-0.941256073079624	Taxonomic	sample_16
S017	1.23737264300746	1.06177059726822	Taxonomic	sample_17
S018	0.745056950474332	-1.91847217094574	Taxonomic	sample_18
S019	-1.68869103089104	-0.868328841730743	Taxonomic	sample_19
S020	-0.0747989754843602	-0.113993528833326	Taxonomic	sample_20
S021	-0.987893051592725	0.521977472287178	Taxonomic	sample_21
S022	0.881944014616927	-0.674084180383775	Taxonomic	sample_22
S023	1.07416520897189	0.678858340225654	Taxonomic	sample_23
S024	-0.800033392175554	1.14756508204747	Taxonomic	sample_24
S025	0.373545239400195	-0.102877079819216	Taxonomic	sample_25
S026	-2.09719067604057	1.52385615320542	Taxonomic	sample_26
S027	-1.05082407796638	-1.29174071704072	Taxonomic	sample_27
S028	-0.193505827310537	0.538467779419377	Taxonomic	sample_28
S029	-0.886501307524627	-0.671465097672168	Taxonomic	sample_29
S030	-0.715799658630629	0.775770889324204	Taxonomic	sample_30
S031	0.117017865759117	1.63837513310216	Taxonomic	sample_31
S032	-0.844348147506338	-1.23459341242593	Taxonomic	sample_32
S033	1.0183145252362	-2.34175403426624	Taxonomic	sample_33
S034	1.66046879032389	-0.788371243626301	Taxonomic	sample_34
S035	-0.931431587156327	0.339570667738677	Taxonomic	sample_35
S036	1.38474064311649	0.408247379306408	Taxonomic	sample_36
S037	1.23723834672401	-0.315770937427001	Taxonomic	sample_37
S038	-0.0134793117788437	0.545287335258052	Taxonomic	sample_38
S039	-0.373428365475625	-0.694906071597992	Taxonomic	sample_39
S040	-0.67873527332834	1.36293096671149	Taxonomic	sample_40
S041	0.543193485372159	0.890313621751377	Taxonomic	sample_41
S042	-1.28663312406196	-1.02918702036402	Taxonomic	sample_42
S043	-2.52387970978029	-0.562810640983507	Taxonomic	sample_43
S044	0.974479839288011	1.90424516122232	Taxonomic	sample_44
S045	-2.36323166595105	0.422399247342823	Taxonomic	sample_45
S046	0.922579968555883	-1.61443696083259	Taxonomic	sample_46
S047	1.02888876074746	-0.99030438143043	Taxonomic	sample_47
S048	0.599361508184488	0.322592944845427	Taxonomic	sample_48
S049	0.242306670850757	-1.18686538775958	Taxonomic	sample_49
S050	0.959792129197611	0.0902210187465364	Taxonomic	sample_50
S051	-0.848393797153871	-0.00838411565296621	Taxonomic	sample_51
S052	1.43905618479068	-2.01469948291082	Taxonomic	sample_52
S053	1.37445750015417	-1.09392324752312	Taxonomic	sample_53
S054	-0.647656723685619	0.401760134705708	Taxonomic	sample_54
S055	-0.30722637657385	-0.131849194921393	Taxonomic	sample_55
S056	-0.978782883139589	-0.246084547387195	Taxonomic	sample_56
S057	0.366279435229363	-0.772146613115782	Taxonomic	sample_57
S058	-1.61805745581764	-1.04931278812426	Taxonomic	sample_58
S059	-0.880459516322579	1.19728878873709	Taxonomic	sample_59
S060	-0.935907414960668	-1.96836565715966	Taxonomic	sample_60
S061	-0.855538213663102	-0.46998938761368	Taxonomic	sample_61
