ID	PCOA1	PCOA2	Abd_type	SampleID
S001	-0.0694100871695881	0.0348172293665687	Taxonomic	sample_1
S002	0.0842008390022812	0.00463702586891871	Taxonomic	sample_2
S003	-0.0433740519812883	-0.048070936357009	Taxonomic	sample_3
S004	0.0160712458139231	0.11228772416708	Taxonomic	sample_4
S005	0.144509663909647	-0.145572019707302	Taxonomic	sample_5
S006	0.0105890940115538	-0.0323837595407458	Taxonomic	sample_6
S007	-0.124997174132381	-0.0756879727355241	Taxonomic	sample_7
S008	-0.131925852384344	0.0541406501063742	Taxonomic	sample_8
S009	-0.182463766890312	0.109383625164232	Taxonomic	sample_9
S010	-0.16412108381591	-0.0865155030453335	Taxonomic	sample_10
S011	0.0227411908820905	-0.0963399820814709	Taxonomic	sample_11
S012	0.0930672114437651	-0.048156904522597	Taxonomic	sample_12
S013	0.0279488072183073	0.0661003468592864	Taxonomic	sample_13
S014	-0.0184268075854257	0.135877464003649	Taxonomic	sample_14
S015	0.087805021912487	-0.188040730648406	Taxonomic	sample_15
S016	-0.100356481614994	0.0413181228719134	Taxonomic	sample_16
S017	-0.14806861068286	-0.0953126231684876	Taxonomic	sample_17
S018	-0.086702338169948	-0.0226248189943658	Taxonomic	sample_18
S019	0.0419830096911716	0.00633751149259232	Taxonomic	sample_19
S020	0.0259266594646975	-0.0970408168298397	Taxonomic	sample_20
S021	-0.0250031794940014	0.0505727448077309	Taxonomic	sample_21
S022	0.0346066512913009	0.068844798430167	Taxonomic	sample_22
S023	0.0162477362156953	0.0727705609614848	Taxonomic	sample_23
S024	0.0696071761182399	-0.0643509701628816	Taxonomic	sample_24
S025	0.0256211101407581	0.0723795563409802	Taxonomic	sample_25
S026	-0.0849347743080028	0.0433911639435203	Taxonomic	sample_26
S027	0.0988393742722707	-0.018363012396377	Taxonomic	sample_27
S028	0.0672945505880537	-0.0561371318893387	Taxonomic	sample_28
S029	-0.0981380435479914	0.0886264811323438	Taxonomic	sample_29
S030	0.0837502769512721	0.191623867389075	Taxonomic	sample_30
S031	-0.00393703123658924	0.164042781163639	Taxonomic	sample_31
S032	0.0587078255768835	-0.00995552456563629	Taxonomic	sample_32
S033	0.034188970186355	-0.0596052290109197	Taxonomic	sample_33
S034	-0.197384781685496	0.118732052148122	Taxonomic	sample_34
S035	0.0901339562751421	-0.143947088784023	Taxonomic	sample_35
S036	-0.0294062869940424	-0.0488798725749403	Taxonomic	sample_36
S037	0.00372648735848	0.0565390894270072	Taxonomic	sample_37
S038	0.0920904933541391	0.0404687491677633	Taxonomic	sample_38
S039	0.16217071746011	0.153197214470178	Taxonomic	sample_39
S040	-0.0345324952578416	-0.0135632704521384	Taxonomic	sample_40
S041	-0.0112191029372971	-0.00144198906762207	Taxonomic	sample_41
S042	0.182649861953344	-0.0612047424329985	Taxonomic	sample_42
S043	0.0645210432948722	-0.105338944152948	Taxonomic	sample_43
S044	-0.0310031365835228	-0.0837753489935407	Taxonomic	sample_44
S045	-0.0364899702101062	0.10230089464071	Taxonomic	sample_45
S046	0.00317750932434909	0.0120780556059477	Taxonomic	sample_46
S047	-0.0189469031998747	0.172929162761491	Taxonomic	sample_47
S048	0.0360612900188493	0.0766464276804759	Taxonomic	sample_48
S049	0.133269061728524	0.10108640590347	Taxonomic	sample_49
S050	-0.0239693687684024	-0.11116498719213	Taxonomic	sample_50
S051	0.164204502939847	0.0256175100256278	Taxonomic	sample_51
S052	0.0382373888109061	0.000412019206793585	Taxonomic	sample_52
S053	0.164830815347006	-0.0979524324186119	Taxonomic	sample_53
S054	-0.0255219979847845	-0.0132128671686957	Taxonomic	sample_54
S055	-0.152335181004274	-0.0760220397881961	Taxonomic	sample_55
S056	0.0493467937098085	0.191243880004152	Taxonomic	sample_56
S057	0.194092717457516	-0.0116146168783401	Taxonomic	sample_57
S058	-0.218462609525167	0.0132240927284059	Taxonomic	sample_58
S059	-0.0174930645270173	-0.0866625960617647	Taxonomic	sample_59
