ID	NMDS1	NMDS2	Abd_type	SampleID
S001	0.00399214702020588	0.0507390767999971	Taxonomic	sample_1
S002	0.0282332124936235	0.045422798543921	Taxonomic	sample_2
S003	0.0165213013160268	0.120925328882302	Taxonomic	sample_3
S004	0.122635528567137	0.0814879911359154	Taxonomic	sample_4
S005	0.104366965522157	0.111389385409642	Taxonomic	sample_5
S006	0.0048780204084509	0.0204956619928591	Taxonomic	sample_6
S007	-0.00429430439108784	0.0422794787244413	Taxonomic	sample_7
S008	-0.0102485923447808	0.00716247544330097	Taxonomic	sample_8
S009	0.000967413464880596	0.117681619141798	Taxonomic	sample_9
S010	-0.00334175033674671	-0.0710426674592343	Taxonomic	sample_10
S011	0.153636073330507	-0.0266591651966169	Taxonomic	sample_11
S012	-0.0286148838002718	-0.0144463596088616	Taxonomic	sample_12
S013	0.0119288924144324	-0.0395490180589656	Taxonomic	sample_13
S014	-0.107151532432694	0.160737907909685	Taxonomic	sample_14
S015	0.00937579008899366	-0.00307440472989596	Taxonomic	sample_15
S016	-0.018714170234069	0.0145570263926269	Taxonomic	sample_16
S017	0.152297770958337	0.0639907247225043	Taxonomic	sample_17
S018	-0.0618527538582941	-0.0938531115337007	Taxonomic	sample_18
S019	-0.0462236809672239	0.00347387065503141	Taxonomic	sample_19
S020	-0.0245910609964631	0.0301317576581602	Taxonomic	sample_20
S021	0.085185386226176	-0.0784775379554741	Taxonomic	sample_21
S022	0.0488439461138643	-0.00681371495131328	Taxonomic	sample_22
S023	-0.0156070075767867	-0.103287837204064	Taxonomic	sample_23
S024	0.0305908593536271	-0.118906788366015	Taxonomic	sample_24
S025	0.0521425559650201	0.0514913087427046	Taxonomic	sample_25
S026	-0.0485341057703609	-0.0174645905301698	Taxonomic	sample_26
S027	0.000348914619813301	0.0729943211160229	Taxonomic	sample_27
S028	-0.10407015394534	-0.0844379597127105	Taxonomic	sample_28
S029	-0.122256926246979	0.0203891292024308	Taxonomic	sample_29
S030	-0.0284989325092217	0.0610149723428382	Taxonomic	sample_30
S031	-0.0728350897501245	-0.043752311620355	Taxonomic	sample_31
S032	-0.0630331935119644	0.0809094501304696	Taxonomic	sample_32
S033	-0.126640519701992	0.065571335613122	Taxonomic	sample_33
S034	0.103495969989972	-0.0218341546321159	Taxonomic	sample_34
S035	0.017247063939849	-0.00709855991508136	Taxonomic	sample_35
S036	-0.139006068605643	-0.0604882977524881	Taxonomic	sample_36
S037	0.0236479412850572	-0.164617101599233	Taxonomic	sample_37
S038	0.127969354458642	-0.00247769788592371	Taxonomic	sample_38
S039	-0.171956757812074	-0.000590311618800732	Taxonomic	sample_39
S040	0.0296884846467414	-0.0709324822300753	Taxonomic	sample_40
S041	-0.00219381125434848	0.00941073322800443	Taxonomic	sample_41
S042	-0.0972820471206172	-0.00921972466284118	Taxonomic	sample_42
S043	0.0677619533008493	-0.0889688868180468	Taxonomic	sample_43
S044	-0.0142678232231554	-0.0489079699887495	Taxonomic	sample_44
S045	0.0890983283394755	-0.0442146405841123	Taxonomic	sample_45
S046	-0.0548467836706374	0.0469189175085747	Taxonomic	sample_46
S047	-0.0165187793806838	0.0728839791932662	Taxonomic	sample_47
S048	-0.0337023024422788	-0.127159903387216	Taxonomic	sample_48
S049	0.0680829297728149	0.00141507863233503	Taxonomic	sample_49
S050	-0.0945114340381709	0.110795901071996	Taxonomic	sample_50
S051	0.0815346746788945	0.0314087452375607	Taxonomic	sample_51
S052	-0.0750442094690845	-0.0282008555942254	Taxonomic	sample_52
S053	0.0015959857061466	-0.00316413164539215	Taxonomic	sample_53
S054	-0.173261231340643	-0.0322166081402249	Taxonomic	sample_54
S055	-0.14202369769632	-0.0412382232126177	Taxonomic	sample_55
S056	-0.0158082854410156	-0.00473675782745741	Taxonomic	sample_56
S057	0.057559420659141	0.122813671387989	Taxonomic	sample_57
S058	-0.0694890237964954	-0.127882040119732	Taxonomic	sample_58
S059	0.0352630782872771	0.102223923839873	Taxonomic	sample_59
S060	0.108451418121112	-0.0585609791183537	Taxonomic	sample_60
S061	0.0374292093970564	0.0154895462105371	Taxonomic	sample_61
S062	0.0661051106340877	-0.042890276990517	Taxonomic	sample_62
S063	0.0512603466100271	-0.0826123668556998	Taxonomic	sample_63
S064	0.0392623177774158	-0.0168932725622407	Taxonomic	sample_64
S065	0.0194424863753629	-0.0568587949232906	Taxonomic	sample_65
S066	-0.0998525558201304	-0.105215621461644	Taxonomic	sample_66
S067	-0.0338900174566289	-0.00224654961737898	Taxonomic	sample_67
S068	0.014207216054641	-0.0735508197094116	Taxonomic	sample_68
S069	0.00742153746079294	-0.129103289821326	Taxonomic	sample_69
S070	-0.0438975787565493	0.0139463487099528	Taxonomic	sample_70
S071	0.000809380458918791	-0.0377698534487251	Taxonomic	sample_71
S072	-0.0496639710196165	0.0264416174734094	Taxonomic	sample_72
S073	0.0162100781614534	0.18775222095655	Taxonomic	sample_73
S074	0.0260224575380655	-0.0522214515338988	Taxonomic	sample_74
S075	-0.0485961558097839	-0.0975285726472306	Taxonomic	sample_75
S076	0.0900175096062072	-0.117347328578309	Taxonomic	sample_76
S077	0.0120676820168709	0.0332148091867656	Taxonomic	sample_77
S078	-0.0490436452184819	0.0553367715275409	Taxonomic	sample_78
S079	0.0664040725289243	0.010996520169765	Taxonomic	sample_79
S080	-0.154975893181426	0.0473544881675062	Taxonomic	sample_80
S081	0.0352913079820399	0.0650959900806746	Taxonomic	sample_81
S082	0.0029120471199132	0.00596775260849325	Taxonomic	sample_82
S083	0.137397470188634	0.0441993681751765	Taxonomic	sample_83
S084	-0.0481311120934101	0.120180731776919	Taxonomic	sample_84
S085	-0.0937867201086667	0.044964166049798	Taxonomic	sample_85
S086	0.00160109362234792	-0.0137557819429263	Taxonomic	sample_86
S087	-0.0342900629649374	0.125339098533612	Taxonomic	sample_87
S088	-0.0120965172440091	-0.0213577678170442	Taxonomic	sample_88
S089	0.0541235029292272	-0.0334391563788832	Taxonomic	sample_89
S090	0.019693366428423	-0.022447331472404	Taxonomic	sample_90
S091	-0.0550650812197059	-0.0547450816781882	Taxonomic	sample_91
S092	-0.0301517386870021	-0.0477153086428783	Taxonomic	sample_92
S093	0.0588517924913326	0.0471696011273992	Taxonomic	sample_93
S094	0.153816229860381	-0.0886479766434465	Taxonomic	sample_94
S095	-0.00547759185233232	0.0227769927736414	Taxonomic	sample_95
S096	0.0875470629531526	0.0115510965356264	Taxonomic	sample_96
S097	-0.032690822863941	-0.0238038905863347	Taxonomic	sample_97
S098	0.0758262225131177	0.0623634953186228	Taxonomic	sample_98
S099	0.0175572054393023	0.0171956352358575	Taxonomic	sample_99
S100	0.0494122907652671	0.0863724656946213	Taxonomic	sample_100
S0011	-0.0129812839939147	0.0656489024735652	Sequence	sample_1
S0021	-0.0229866491237106	0.0433920830972649	Sequence	sample_2
S0031	0.0747670359517219	0.0779059546957343	Sequence	sample_3
S0041	-0.129958510511088	-0.0835345365251381	Sequence	sample_4
S0051	-0.0225006488248131	0.148417201286547	Sequence	sample_5
S0061	-5.86289342402512e-06	0.0176300373102804	Sequence	sample_6
S0071	-0.00539572420621447	0.0592948017401458	Sequence	sample_7
S0081	-0.01522483324079	0.00331179052241205	Sequence	sample_8
S0091	0.0827412798437861	0.0367631382484324	Sequence	sample_9
S0101	-0.0580058409851412	-0.0609745722679592	Sequence	sample_10
S0111	0.067705304984766	-0.140171490435295	Sequence	sample_11
S0121	0.0412479309552755	0.0180209096724886	Sequence	sample_12
S0131	0.00987489566104287	-0.0379524390794265	Sequence	sample_13
S0141	0.0733357113084688	0.175038382148836	Sequence	sample_14
S0151	0.0159776881939994	-0.0153911890513135	Sequence	sample_15
S0161	-0.000304592059067462	0.0253326320688959	Sequence	sample_16
S0171	-0.0607809875984036	0.154173765707541	Sequence	sample_17
S0181	0.127731309640716	-0.0404833754299707	Sequence	sample_18
S0191	-0.0524594449406625	-0.0347597306328694	Sequence	sample_19
S0201	0.00682204953507759	0.0240002179207071	Sequence	sample_20
S0211	-0.061874198668342	-0.0846425949355587	Sequence	sample_21
S0221	-0.0147562631210248	-0.0390216140760149	Sequence	sample_22
S0231	0.0893419410645073	-0.0401992103875201	Sequence	sample_23
S0241	0.0807437038732615	-0.0996443960539048	Sequence	sample_24
S0251	-0.052382052853757	0.047039613509279	Sequence	sample_25
S0261	-0.0231017580411018	0.0329220491554479	Sequence	sample_26
S0271	0.0147260969215769	0.0752083756516963	Sequence	sample_27
S0281	-0.131854656795485	0.0478663826150307	Sequence	sample_28
S0291	-0.0978424168843317	0.108103105159853	Sequence	sample_29
S0301	0.0435117117675585	0.0394242574238309	Sequence	sample_30
S0311	0.0594043176833276	-0.0587504551006823	Sequence	sample_31
S0321	-0.0553465976200919	0.0812518803580281	Sequence	sample_32
S0331	0.0897549744552575	-0.127400383531976	Sequence	sample_33
S0341	-0.11932730088346	0.00896078709864874	Sequence	sample_34
S0351	-0.0139371433381684	-0.00461873662544437	Sequence	sample_35
S0361	-0.151403759444251	-0.0485048869978043	Sequence	sample_36
S0371	-0.159941449886794	-0.0113863926652541	Sequence	sample_37
S0381	-0.00594764010941189	-0.130858353262561	Sequence	sample_38
S0391	-0.0754805195574859	-0.141152718939618	Sequence	sample_39
S0401	0.0365932906580906	-0.0632370753193117	Sequence	sample_40
S0411	0.00656150872313452	0.00745793946954964	Sequence	sample_41
S0421	0.0969547215996452	-0.0118060856522271	Sequence	sample_42
S0431	-0.0323780166251912	-0.087438174086748	Sequence	sample_43
S0441	0.0534517418959505	-0.025064812269436	Sequence	sample_44
S0451	0.00413924302095554	-0.0963091532831676	Sequence	sample_45
S0461	-0.109989860308427	0.0926099616545228	Sequence	sample_46
S0471	0.0152950408836746	0.0592958844400091	Sequence	sample_47
S0481	0.0154473451731803	-0.133276040027665	Sequence	sample_48
S0491	0.0679974679117158	0.0102847014344362	Sequence	sample_49
S0501	0.0982012879762322	0.0993864308966991	Sequence	sample_50
S0511	-0.0637694650196744	-0.00194101031187966	Sequence	sample_51
S0521	-0.0677219790441837	-0.0309318841648843	Sequence	sample_52
S0531	0.0207513725307671	0.0037743724401939	Sequence	sample_53
S0541	-0.124328723374178	-0.128976220792232	Sequence	sample_54
