SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10
Lactococcus_lactis	0.00217304049865277	0.00809179156511061	0	0	0	0.00488495883484228	0.00534285916781958	0	0	0
Streptococcus_agalactiae	0	0.00569194712964738	0	0	0	0	0	0	0	0.0049691334894359
Streptococcus_mutans	0	0	0	0	0	0	0	0	0	0
Bifidobacterium_longum	0	0	0	0	0.0153378076582629	0	0.00767702889772764	0.00502880071053125	0	0
Staphylococcus_epidermidis	0	0	0	0	0.00387547736374524	0	0	0	0.00862357276031818	0
Cutibacterium_acnes	0	0	0	0	0	0	0	0.00335504394066948	0	0
Helicobacter_pylori	0	0	0	0.00800902798390299	0.00247026946341032	0.00181129138585439	0.00556228889578382	0.0109810151677731	0.00621666874686863	0
Clostridioides_difficile	0	0	0	0	0	0	0.00221871074776955	0	0.00567016712007981	0
Bacteroides_fragilis	0	0	0	0	0	0.00153723212840668	0.0105335637404168	0.00404646439510951	0	0
Lactobacillus_fermentum	0	0	0	0	0	0	0	0	0	0
Finegoldia_magna	0.0064086589068305	0	0.00107042347473545	0.00249024584544944	0	0	0	0.00861288273261078	0	0
Bifidobacterium_adolescentis	0	0.00534482662513037	0	0	0	0	0	0	0	0
Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0
Lactobacillus_acidophilus	0.0147919677224001	0	0	0	0	0.00435474727420254	0	0.00694953773428256	0	0
Methanosphaera_stadtmanae	0	0.00450343246755268	0	0	0	0	0	0	0	0.0138646796274075
Parabacteroides_distasonis	0	0	0	0	0	0	0	0.025445037255396	0	0
Clostridium_perfringens	0	0	0	0	0	0.00368069848253537	0	0	0	0
Streptococcus_sanguinis	0	0	0	0	0	0	0	0	0	0
Leuconostoc_mesenteroides	0	0	0.00109964180321847	0	0	0	0	0	0.00210542164945772	0
Methanobrevibacter_smithii	0.00217094722429908	0	0	0	0	0	0	0	0	0
Lactobacillus_reuteri	0.00975937173567442	0	0.00455257882300358	0	0	0	0	0	0	0
Streptococcus_gordonii	0.00747120672299944	0	0	0.00948202175118985	0	0	0	0	0.00379022093562928	0.00468516422135273
Campylobacter_hominis	0	0	0	0	0.00120777757158244	0	0.00381375153324172	0.00072157611294029	0	0
Clostridium_botulinum	0	0	0	0	0	0	0	0	0.00114858097994383	0
Akkermansia_muciniphila	0	0	0	0	0	0	0	0	0	0
Eubacterium_rectale	0.012330012037883	0	0	0	0	0	0	0.0270291165069413	0	0
Bifidobacterium_animalis	0	0	0	0	0	0	0	0	0	0.00338334445582882
Desulfovibrio_desulfuricans	0.00510495592481581	0.00403335781191733	0	0.0142441331887907	0	0	0	0.0031178147618148	0	0
Aggregatibacter_aphrophilus	0	0	0	0	0	0	0	0	0.0089431703969487	0
Atopobium_parvulum	0	0	0	0	0	0	0	0	0	0.00341817488978984
Eggerthella_lenta	0	0	0	0	0	0	0	0.00375987767142922	0.0126806039110133	0
Veillonella_parvula	0	0	0	0	0	0	0	0.000370685235788055	0	0
Gardnerella_vaginalis	0	0	0.00082326676231084	0	0	0.00939744242301917	0	0.0040602877262555	0	0
Lactobacillus_casei	0.0223352686783939	0	0	0	0	0	0	0	0	0
Lactobacillus_rhamnosus	0.00375594366928517	0	0	0	0.00578575302539027	0	0	0	0.0103852547405235	0.00699857886194627
Haemophilus_influenzae	0.00307708497445192	0	0	0	0	0	0	0	0.00834043018176254	0
Mycoplasma_hominis	0.00145574978828836	0.00435480097676287	0	0	0.00350980360516842	0	0	0.00282868362331152	0	0
Lactobacillus_crispatus	0	0	0	0	0	0	0	0	0	0
Prevotella_melaninogenica	0.00128691563131707	0	0	0.0105906471562998	0	0	0	0.000919705071983876	0.00195785110600108	0
Clostridium_saccharolyticum	0	0	0	0	0	0.00131812339845368	0	0.0052597890161406	0	0
Eubacterium_eligens	0.000744754030822402	0.000934410123221392	0	0	0	0.0115085444158255	0	0	0.000328904768088522	0
Peptostreptococcus_stomatis	0	0	0	0.00753919315753631	0	0.000331123107158418	0	0	0	0
Streptococcus_infantis	0.00167736312432715	0	0.00412993376907206	0.00728602896779014	0	0	0	0	0.00345137680800717	0
Eubacterium_ventriosum	0	0	0	0	0	0	0.003917373963014	0	0	0
Blautia_obeum	0	0	0	0	0	0	0	0	0	0.000335420003122771
Ruminococcus_torques	0.0101085912468354	0	0.00249233197256772	0	0	0	0	0	0	0
Dorea_longicatena	0.00339336985775635	0	0	0	0	0	0.0347787523046302	0	0	0
Absiella_dolichum	0	0	0	0	0	0.00337610895095988	0	0.00524296897399572	0	0
Anaerostipes_caccae	0	0	0	0	0	0	0	0	0	0.00170371343423152
Clostridium_leptum	0	0	0.00137966565541087	0	0	0	0	0	0	0
Coprococcus_eutactus	0.00511375346184063	0	0	0	0.00374679517949502	0.00469506492839113	0	0	0	0.00150166081167286
Intestinibacter_bartlettii	0	0	0.00335866846120062	0	0	0	0	0	0	0
Alistipes_putredinis	0	0	0	0	0	0	0	0	0	0
Erysipelatoclostridium_ramosum	0	0	0.00285629016608796	0	0	0	0.00234386284633527	0	0	0.00408825345495183
Clostridium_scindens	0	0.00136475960375972	0	0	0	0	0.0123598647071197	0	0.00622059761535653	0.00498044752417721
Bacteroides_stercoris	0	0	0	0	0	0	0	0	0.00671804010246754	0
Anaerotruncus_colihominis	0	0.00212059257734943	0	0.0023344005772085	0	0	0.00423224883702641	0.00180319016868327	0	0
Clostridium_spiroforme	0	0.000946185318984627	0	0	0	0	0	0	0.0104290397942023	0
Anaerofustis_stercorihominis	0	0	0.00193603713815224	0	0.00214187294343991	0	0.00372357251080737	0.00574677290965998	0	0.011138597398709
Bacteroides_coprocola	0	0	0.00212830241417173	0	0.00596694875839909	0	0	0.0049896467343817	0	0
Ruminococcus_lactaris	0	0	0	0	0.00361368402275254	0	0	0	0.00209576245682347	0
Bacteroides_pectinophilus	0	0	0	0	0	0.0064401204255982	0	0	0.00628755724110066	0
Coprococcus_comes	0	0	0.00455713687167354	0	0	0	0	0	0	0.00258842938592693
Mitsuokella_multacida	0	0	0.000291479718593508	0	0.00266977129608572	0	0	0	0	0
Butyrivibrio_crossotus	0	0	0	0	0	0	0.00237373289617552	0	0	0.0143371737567841
Tyzzerella_nexilis	0	0	0	0	0.00426861779843247	0	0	0	0.00299965558246909	0
Clostridium_hiranonis	0	0.00367547337170374	0.000544201504169103	0.00887604335939826	0	0	0	0	0	0
Collinsella_intestinalis	0	0.0405694184610359	0.00231955319475909	0.00269075701807067	0	0	0.00105984098447952	0	0	0
Collinsella_stercoris	0.010210542549375	0.00191095358440461	0	0	0	0	0	0	0	0
Clostridium_hylemonae	0	0	0	0	0	0	0.0273055591605589	0.000943763163522904	0	0
Roseburia_intestinalis	0.00437425813795406	0	0	0	0	0	0	0	0	0.00285858362991476
Anaerococcus_lactolyticus	0	0.00740290929596177	0	0.00748864379691213	0.00789515659976317	0	0.00461569324986193	0	0	0
Holdemanella_biformis	0.00721780656516422	0	0	0	0.000870764523252116	0	0	0	0	0
Blautia_hansenii	0	0.00473482510095549	0	0	0	0	0	0	0	0
Bacteroides_coprophilus	0	0	0	0	0	0	0	0	0	0
Prevotella_copri	0	0.00737540716399706	0	0.00451410192357325	0	0	0	0	0	0
